Month,Scenario,District,Net_migration_monthly,weeklyrent,Consents,sales_count,CGPI_Dwelling,OCR,unemployment_rate,RealMortgageRate,log_sales_count,log_Consents,log_sales_count_lag1,log_sales_count_lag3,log_sales_count_lag6,log_sales_count_lag9,log_sales_count_lag12,OCR_lag1,OCR_lag3,OCR_lag6,OCR_lag9,OCR_lag12,CGPI_Dwelling_lag1,CGPI_Dwelling_lag3,CGPI_Dwelling_lag6,CGPI_Dwelling_lag9,CGPI_Dwelling_lag12,log_Consents_lag1,log_Consents_lag3,log_Consents_lag6,log_Consents_lag9,log_Consents_lag12,unemployment_rate_lag1,unemployment_rate_lag3,unemployment_rate_lag6,unemployment_rate_lag9,unemployment_rate_lag12,RealMortgageRate_lag1,RealMortgageRate_lag3,RealMortgageRate_lag6,RealMortgageRate_lag9,RealMortgageRate_lag12
2025-09,Low,NorthShore,156.79965079365078,522.6110629067246,235.0497876012888,330.99037830863,1095.093185200983,2.6645069274914936,5.9784588322331285,-1322.7302570621894,5.8020893064005765,5.459797353837691,5.8242645237032225,,,,,2.8635040180941376,,,,,1094.5416460202205,,,,,5.374430416849133,,,,,5.919213644621352,,,,,-1318.1138731739693,,,,
2025-09,Low,Papakura,156.79965079365078,522.6110629067246,79.61050974449581,81.50408999215922,1095.093185200983,2.6645069274914936,5.9784588322331285,-1322.7302570621894,4.400653202940519,4.377146116100913,4.422828420243165,,,,,2.8635040180941376,,,,,1094.5416460202205,,,,,4.291779179112355,,,,,5.919213644621352,,,,,-1318.1138731739693,,,,
2025-09,Low,Rodney,156.79965079365078,522.6110629067246,79.9983806811317,199.57157795724663,1095.093185200983,2.6645069274914936,5.9784588322331285,-1322.7302570621894,5.296172958734458,4.3820063929831665,5.318348176037104,,,,,2.8635040180941376,,,,,1094.5416460202205,,,,,4.296639455994609,,,,,5.919213644621352,,,,,-1318.1138731739693,,,,
2025-09,Low,Waitakere,156.79965079365078,522.6110629067246,167.26934142418446,329.768689593544,1095.093185200983,2.6645069274914936,5.9784588322331285,-1322.7302570621894,5.798391468061166,5.1196053361139455,5.820566685363812,,,,,2.8635040180941376,,,,,1094.5416460202205,,,,,5.034238399125388,,,,,5.919213644621352,,,,,-1318.1138731739693,,,,
2025-10,Low,AucklandCity,156.79965079365078,522.6110629067246,304.2675198815332,626.348470871966,1095.6084700694585,2.461802271089724,6.037420453100641,-1327.4136391142313,6.439906878955643,5.717907314043878,6.319589154169355,6.327295547760507,,,,2.6645069274914936,3.058699097797041,,,,1095.093185200983,1093.9539004262592,,,,5.877291037811462,5.827885234736962,,,,5.9784588322331285,5.859716735590646,,,,-1322.7302570621894,-1313.5639603467143,,,
2025-10,Low,Franklin,156.79965079365078,522.6110629067246,96.8199091796944,97.5347791694088,1095.6084700694585,2.461802271089724,6.037420453100641,-1327.4136391142313,4.580209023827952,4.572852646478619,4.459891299041664,4.4675976926328165,,,,2.6645069274914936,3.058699097797041,,,,1095.093185200983,1093.9539004262592,,,,4.732236370246203,4.6828305671717025,,,,5.9784588322331285,5.859716735590646,,,,-1322.7302570621894,-1313.5639603467143,,,
2025-10,Low,Manukau,156.79965079365078,522.6110629067246,298.2317783186658,546.0372904458936,1095.6084700694585,2.461802271089724,6.037420453100641,-1327.4136391142313,6.3026872709326875,5.697870963784441,6.1823695461464,6.190075939737551,,,,2.6645069274914936,3.058699097797041,,,,1095.093185200983,1093.9539004262592,,,,5.857254687552024,5.807848884477523,,,,5.9784588322331285,5.859716735590646,,,,-1322.7302570621894,-1313.5639603467143,,,
2025-10,Low,NorthShore,156.79965079365078,522.6110629067246,200.4196924437056,373.3092001912896,1095.6084700694585,2.461802271089724,6.037420453100641,-1327.4136391142313,5.922407031186864,5.300413630070107,5.8020893064005765,5.809795699991728,,,,2.6645069274914936,3.058699097797041,,,,1095.093185200983,1093.9539004262592,,,,5.459797353837691,5.4103915507631894,,,,5.9784588322331285,5.859716735590646,,,,-1322.7302570621894,-1313.5639603467143,,,
2025-10,Low,Papakura,156.79965079365078,522.6110629067246,67.8814222344398,91.92480700729342,1095.6084700694585,2.461802271089724,6.037420453100641,-1327.4136391142313,4.520970927726807,4.217762392333329,4.400653202940519,4.40835959653167,,,,2.6645069274914936,3.058699097797041,,,,1095.093185200983,1093.9539004262592,,,,4.377146116100913,4.327740313026411,,,,5.9784588322331285,5.859716735590646,,,,-1322.7302570621894,-1313.5639603467143,,,
2025-10,Low,Rodney,156.79965079365078,522.6110629067246,68.2121477995285,225.08783043434727,1095.6084700694585,2.461802271089724,6.037420453100641,-1327.4136391142313,5.416490683520746,4.222622669215583,5.296172958734458,5.30387935232561,,,,2.6645069274914936,3.058699097797041,,,,1095.093185200983,1093.9539004262592,,,,4.3820063929831665,4.332600589908665,,,,5.9784588322331285,5.859716735590646,,,,-1322.7302570621894,-1313.5639603467143,,,
