Month,District,Scenario,feature,shap_value
2025-07-01,Waitakere,high,f_4,0.0020582177491983112
2025-08-01,AucklandCity,high,f_4,0.0021851749551234393
2025-08-01,Franklin,high,f_4,0.0022910777251533305
2025-08-01,Manukau,high,f_4,0.0021007701825624305
2025-08-01,NorthShore,high,f_4,0.002177386487692717
2025-08-01,Papakura,high,f_4,-0.015464262247937953
2025-08-01,Rodney,high,f_4,0.0024305219184333642
2025-08-01,Waitakere,high,f_4,0.002051373549333403
2025-09-01,AucklandCity,high,f_4,0.0021920052554605125
2025-09-01,Franklin,high,f_4,0.0022978788559580143
2025-09-01,Manukau,high,f_4,0.002103777941700348
2025-09-01,NorthShore,high,f_4,0.0021828717835241946
2025-09-01,Papakura,high,f_4,-0.01542290445898257
2025-09-01,Rodney,high,f_4,0.0024279446442365808
2025-09-01,Waitakere,high,f_4,0.0019530599015677164
2025-10-01,AucklandCity,high,f_4,0.002068638080543529
2025-10-01,Franklin,high,f_4,0.002287288105078658
2025-10-01,Manukau,high,f_4,0.001968252808604972
2025-10-01,NorthShore,high,f_4,0.002140738102370438
2025-10-01,Papakura,high,f_4,-0.013926117349533855
2025-10-01,Rodney,high,f_4,0.0024540835720383834
2025-10-01,Waitakere,high,f_4,0.0020222083747153292
2025-11-01,AucklandCity,high,f_4,0.0020658699952108947
2025-11-01,Franklin,high,f_4,0.0022921278597627316
2025-11-01,Manukau,high,f_4,0.0019649444740745025
2025-11-01,NorthShore,high,f_4,0.0021294861976465327
2025-11-01,Papakura,high,f_4,-0.013897810139442052
2025-11-01,Rodney,high,f_4,0.0024490897108733352
2025-11-01,Waitakere,high,f_4,0.0020309444671346294
2025-12-01,AucklandCity,high,f_4,0.0021123968685506822
2025-12-01,Franklin,high,f_4,0.002288181178113223
2025-12-01,Manukau,high,f_4,0.002009750663718535
2025-12-01,NorthShore,high,f_4,0.0022549760009943163
2025-12-01,Papakura,high,f_4,-0.014012763343464449
2025-12-01,Rodney,high,f_4,0.002446476523107845
2025-12-01,Waitakere,high,f_4,0.002005824206200402
2026-01-01,AucklandCity,high,f_4,0.001980743030172138
2026-01-01,Franklin,high,f_4,0.0021022879088508652
2026-01-01,Manukau,high,f_4,0.0018856667690005133
2026-01-01,NorthShore,high,f_4,0.002170788185033141
2026-01-01,Papakura,high,f_4,-0.010900736007777762
2026-01-01,Rodney,high,f_4,0.002337900917615604
2026-01-01,Waitakere,high,f_4,0.0018530397674837596
2026-02-01,AucklandCity,high,f_4,0.0019696706933085644
2026-02-01,Franklin,high,f_4,0.0021721190837879433
2026-02-01,Manukau,high,f_4,0.0018756559914828931
2026-02-01,NorthShore,high,f_4,0.0020780131890001
2026-02-01,Papakura,high,f_4,-0.010980726322570673
2026-02-01,Rodney,high,f_4,0.002300445866206408
2026-02-01,Waitakere,high,f_4,0.0018691893165590613
2026-03-01,AucklandCity,high,f_4,0.0019284681404504347
2026-03-01,Franklin,high,f_4,0.002105234558561856
2026-03-01,Manukau,high,f_4,0.0018360586035774513
2026-03-01,NorthShore,high,f_4,0.002027471140093253
2026-03-01,Papakura,high,f_4,-0.011047749333683745
2026-03-01,Rodney,high,f_4,0.0022812071215059693
2026-03-01,Waitakere,high,f_4,0.001774538515767149
2026-04-01,AucklandCity,high,f_4,0.0019390851812475633
2026-04-01,Franklin,high,f_4,0.0022325844669373912
2026-04-01,Manukau,high,f_4,0.0018653491607711827
2026-04-01,NorthShore,high,f_4,0.0021408570968427486
2026-04-01,Papakura,high,f_4,-0.01022890627116733
2026-04-01,Rodney,high,f_4,0.0022310579271114326
2026-04-01,Waitakere,high,f_4,0.0018828553391499515
2026-05-01,AucklandCity,high,f_4,0.0018845218861571476
2026-05-01,Franklin,high,f_4,0.002207066005237565
2026-05-01,Manukau,high,f_4,0.001829508822281547
2026-05-01,NorthShore,high,f_4,0.0020456148126207236
2026-05-01,Papakura,high,f_4,-0.010290715379297283
2026-05-01,Rodney,high,f_4,0.0022528746969777205
2026-05-01,Waitakere,high,f_4,0.0018606328273859734
2026-06-01,AucklandCity,high,f_4,0.0020023113831778906
2026-06-01,Franklin,high,f_4,0.002257995831954905
2026-06-01,Manukau,high,f_4,0.0019035084652457032
2026-06-01,NorthShore,high,f_4,0.0021011060280990554
2026-06-01,Papakura,high,f_4,-0.010077406036132004
2026-06-01,Rodney,high,f_4,0.002317775797908708
2026-06-01,Waitakere,high,f_4,0.0018542772652562955
2025-07-01,AucklandCity,low,f_4,0.0021285261854076367
2025-07-01,Franklin,low,f_4,0.002241395771560406
2025-07-01,Manukau,low,f_4,0.0020303686382404833
2025-07-01,NorthShore,low,f_4,0.0020699369665115918
2025-07-01,Papakura,low,f_4,-0.016858604562462944
2025-07-01,Rodney,low,f_4,0.0023569506188436972
2025-07-01,Waitakere,low,f_4,0.0019003497789509497
2025-08-01,AucklandCity,low,f_4,0.002066227627685037
2025-08-01,Franklin,low,f_4,0.0021343852688259276
2025-08-01,Manukau,low,f_4,0.0019796375800511983
2025-08-01,NorthShore,low,f_4,0.002056869373921604
2025-08-01,Papakura,low,f_4,-0.014209139852043745
2025-08-01,Rodney,low,f_4,0.0023036952521495167
2025-08-01,Waitakere,low,f_4,0.00189568109186522
2025-09-01,AucklandCity,low,f_4,0.002070429771818226
2025-09-01,Franklin,low,f_4,0.0021397499990841876
2025-09-01,Manukau,low,f_4,0.0019811291013218353
2025-09-01,NorthShore,low,f_4,0.0020609818619864873
2025-09-01,Papakura,low,f_4,-0.014163105844729499
2025-09-01,Rodney,low,f_4,0.0022986040743227776
2025-09-01,Waitakere,low,f_4,0.0018369216472195315
2025-10-01,AucklandCity,low,f_4,0.0019692707365012523
2025-10-01,Franklin,low,f_4,0.0021020485116960246
2025-10-01,Manukau,low,f_4,0.0018556414818241573
2025-10-01,NorthShore,low,f_4,0.0020075619111555292
2025-10-01,Papakura,low,f_4,-0.012600644707523732
2025-10-01,Rodney,low,f_4,0.0023196003527310755
2025-10-01,Waitakere,low,f_4,0.0018575571078507905
2025-11-01,AucklandCity,low,f_4,0.0019668865266439504
2025-11-01,Franklin,low,f_4,0.0021002375996398703
2025-11-01,Manukau,low,f_4,0.0018536513132060561
2025-11-01,NorthShore,low,f_4,0.001983042935684234
2025-11-01,Papakura,low,f_4,-0.012572482546633946
2025-11-01,Rodney,low,f_4,0.002309051764591104
2025-11-01,Waitakere,low,f_4,0.0018646051553787729
2025-12-01,AucklandCity,low,f_4,0.0020045946298921052
2025-12-01,Franklin,low,f_4,0.0020943186555006364
2025-12-01,Manukau,low,f_4,0.001875409148423653
2025-12-01,NorthShore,low,f_4,0.0020566094593055216
2025-12-01,Papakura,low,f_4,-0.012602697894672162
2025-12-01,Rodney,low,f_4,0.0022989980062706034
2025-12-01,Waitakere,low,f_4,0.0018400366686899708
2026-01-01,AucklandCity,low,f_4,0.0018914543448326792
2026-01-01,Franklin,low,f_4,0.0019509980773290531
2026-01-01,Manukau,low,f_4,0.0017949165647999522
2026-01-01,NorthShore,low,f_4,0.0019983768731341267
2026-01-01,Papakura,low,f_4,-0.010003521230510303
2026-01-01,Rodney,low,f_4,0.0021735319484342823
2026-01-01,Waitakere,low,f_4,0.0017100357582292584
2026-02-01,AucklandCity,low,f_4,0.0018707563282625824
2026-02-01,Franklin,low,f_4,0.0020220979964930383
2026-02-01,Manukau,low,f_4,0.001786313216677357
2026-02-01,NorthShore,low,f_4,0.001961904579667799
2026-02-01,Papakura,low,f_4,-0.010178516117998426
2026-02-01,Rodney,low,f_4,0.0021505253259249545
2026-02-01,Waitakere,low,f_4,0.0017224253686949661
2026-03-01,AucklandCity,low,f_4,0.0018313668862043764
2026-03-01,Franklin,low,f_4,0.0019571509147288577
2026-03-01,Manukau,low,f_4,0.0017432165778205212
2026-03-01,NorthShore,low,f_4,0.0019054944267488153
2026-03-01,Papakura,low,f_4,-0.010134801089166609
2026-03-01,Rodney,low,f_4,0.0021607140083189625
2026-03-01,Waitakere,low,f_4,0.0016854667513328111
2026-04-01,AucklandCity,low,f_4,0.0018283027277775068
2026-04-01,Franklin,low,f_4,0.00210530106018421
2026-04-01,Manukau,low,f_4,0.001749760105414746
2026-04-01,NorthShore,low,f_4,0.002013624914938726
2026-04-01,Papakura,low,f_4,-0.009440781959150924
2026-04-01,Rodney,low,f_4,0.0021031723116701146
2026-04-01,Waitakere,low,f_4,0.0017281655431344663
2026-05-01,AucklandCity,low,f_4,0.0017816372090449686
2026-05-01,Franklin,low,f_4,0.0020812707435643794
2026-05-01,Manukau,low,f_4,0.0017245052478868214
2026-05-01,NorthShore,low,f_4,0.0019381544664597856
2026-05-01,Papakura,low,f_4,-0.009483084036210575
2026-05-01,Rodney,low,f_4,0.0021278598518115824
2026-05-01,Waitakere,low,f_4,0.0017219522060726012
2026-06-01,AucklandCity,low,f_4,0.0019073264633484323
2026-06-01,Franklin,low,f_4,0.0021332275857731333
2026-06-01,Manukau,low,f_4,0.001799736533433274
2026-06-01,NorthShore,low,f_4,0.001981051987110664
2026-06-01,Papakura,low,f_4,-0.009358472274117395
2026-06-01,Rodney,low,f_4,0.0021959451600783164
2026-06-01,Waitakere,low,f_4,0.0017182424917055017
2025-07-01,AucklandCity,base,f_5,-0.003915825760212984
2025-07-01,Franklin,base,f_5,-0.004620000684972783
2025-07-01,Manukau,base,f_5,-0.0039811995917092505
2025-07-01,NorthShore,base,f_5,-0.003296022426450136
2025-07-01,Papakura,base,f_5,-0.004690263138079762
2025-07-01,Rodney,base,f_5,0.014218074725921648
2025-07-01,Waitakere,base,f_5,-0.004833179429653055
2025-08-01,AucklandCity,base,f_5,-0.003453005379502644
2025-08-01,Franklin,base,f_5,-0.0049007992125570604
2025-08-01,Manukau,base,f_5,-0.0035701053940850936
2025-08-01,NorthShore,base,f_5,-0.0030816679644779608
2025-08-01,Papakura,base,f_5,-0.005001327205318836
2025-08-01,Rodney,base,f_5,0.015719551844165146
2025-08-01,Waitakere,base,f_5,-0.00497931618467996
2025-09-01,AucklandCity,base,f_5,-0.003500550399747366
2025-09-01,Franklin,base,f_5,-0.0048754670128282026
2025-09-01,Manukau,base,f_5,-0.0036207533032412424
2025-09-01,NorthShore,base,f_5,-0.003172761259701383
2025-09-01,Papakura,base,f_5,-0.004989546923707477
2025-09-01,Rodney,base,f_5,0.015692672172323528
2025-09-01,Waitakere,base,f_5,-0.0049312610873709925
2025-10-01,AucklandCity,base,f_5,-0.0032886997494817427
2025-10-01,Franklin,base,f_5,-0.0052580809086901275
2025-10-01,Manukau,base,f_5,-0.003522558390392582
2025-10-01,NorthShore,base,f_5,-0.003075680932645274
2025-10-01,Papakura,base,f_5,-0.005436538753857716
2025-10-01,Rodney,base,f_5,0.01698331361833385
2025-10-01,Waitakere,base,f_5,-0.005162297222636108
2025-11-01,AucklandCity,base,f_5,-0.0032832928176064805
2025-11-01,Franklin,base,f_5,-0.005196899721097949
2025-11-01,Manukau,base,f_5,-0.0034818956304644186
2025-11-01,NorthShore,base,f_5,-0.003365661070385563
2025-11-01,Papakura,base,f_5,-0.005363177680530101
2025-11-01,Rodney,base,f_5,0.016780012698850193
2025-11-01,Waitakere,base,f_5,-0.0052262435393652645
2025-12-01,AucklandCity,base,f_5,-0.0033982303654870156
2025-12-01,Franklin,base,f_5,-0.005362762213986052
2025-12-01,Manukau,base,f_5,-0.0036325239227626743
2025-12-01,NorthShore,base,f_5,-0.0033528363893500696
2025-12-01,Papakura,base,f_5,-0.0054232973420909715
2025-12-01,Rodney,base,f_5,0.016798616522729237
2025-12-01,Waitakere,base,f_5,-0.005060456225623032
2026-01-01,AucklandCity,base,f_5,-0.0031065579758467105
2026-01-01,Franklin,base,f_5,-0.005019376807267693
2026-01-01,Manukau,base,f_5,-0.0034710032146192614
2026-01-01,NorthShore,base,f_5,-0.003543388863821439
2026-01-01,Papakura,base,f_5,-0.004917307212043093
2026-01-01,Rodney,base,f_5,0.016264229921337435
2026-01-01,Waitakere,base,f_5,-0.005773064543962992
2026-02-01,AucklandCity,base,f_5,-0.0032053070710127097
2026-02-01,Franklin,base,f_5,-0.004953285625302089
2026-02-01,Manukau,base,f_5,-0.003560055239739523
2026-02-01,NorthShore,base,f_5,-0.0033156359603757086
2026-02-01,Papakura,base,f_5,-0.00489985107903827
2026-02-01,Rodney,base,f_5,0.016675258711935828
2026-02-01,Waitakere,base,f_5,-0.005426940978742281
2026-03-01,AucklandCity,base,f_5,-0.0029115295494545374
2026-03-01,Franklin,base,f_5,-0.005010976720570742
2026-03-01,Manukau,base,f_5,-0.0031574348090281203
2026-03-01,NorthShore,base,f_5,-0.003336789414605493
2026-03-01,Papakura,base,f_5,-0.0049320749893367105
2026-03-01,Rodney,base,f_5,0.016228122915567113
2026-03-01,Waitakere,base,f_5,-0.005722139249589867
2026-04-01,AucklandCity,base,f_5,-0.0026389980311557707
2026-04-01,Franklin,base,f_5,-0.0050514891797576855
2026-04-01,Manukau,base,f_5,-0.003006416886456594
2026-04-01,NorthShore,base,f_5,-0.003171669659078805
2026-04-01,Papakura,base,f_5,-0.005010279003433024
2026-04-01,Rodney,base,f_5,0.016298289879599484
2026-04-01,Waitakere,base,f_5,-0.005553342123046767
2026-05-01,AucklandCity,base,f_5,-0.0025702592815992622
2026-05-01,Franklin,base,f_5,-0.004866631852325422
2026-05-01,Manukau,base,f_5,-0.0028266005634477345
2026-05-01,NorthShore,base,f_5,-0.003073674685736798
2026-05-01,Papakura,base,f_5,-0.004950441639154339
2026-05-01,Rodney,base,f_5,0.01573171174912995
2026-05-01,Waitakere,base,f_5,-0.005547350434441677
2026-06-01,AucklandCity,base,f_5,-0.0025581470832176808
2026-06-01,Franklin,base,f_5,-0.0051524157126496455
2026-06-01,Manukau,base,f_5,-0.0028553399941252246
2026-06-01,NorthShore,base,f_5,-0.0029825172710567084
2026-06-01,Papakura,base,f_5,-0.005115165857408795
2026-06-01,Rodney,base,f_5,0.015906424287722105
2026-06-01,Waitakere,base,f_5,-0.004921412701665235
2025-07-01,AucklandCity,high,f_5,-0.0034766286878253404
2025-07-01,Franklin,high,f_5,-0.004050396784167568
2025-07-01,Manukau,high,f_5,-0.0035228596502855443
2025-07-01,NorthShore,high,f_5,-0.0027752711357539226
2025-07-01,Papakura,high,f_5,-0.004139334124717075
2025-07-01,Rodney,high,f_5,0.012590261679992177
2025-07-01,Waitakere,high,f_5,-0.00421234544478674
2025-08-01,AucklandCity,high,f_5,-0.003102331815555886
2025-08-01,Franklin,high,f_5,-0.004492935656505197
2025-08-01,Manukau,high,f_5,-0.003175306698659488
2025-08-01,NorthShore,high,f_5,-0.0026185085184639452
2025-08-01,Papakura,high,f_5,-0.0045921543894672815
2025-08-01,Rodney,high,f_5,0.01382809330679673
2025-08-01,Waitakere,high,f_5,-0.004338354990593484
2025-09-01,AucklandCity,high,f_5,-0.00318547989750179
2025-09-01,Franklin,high,f_5,-0.004515071691491235
2025-09-01,Manukau,high,f_5,-0.0032747186058680587
2025-09-01,NorthShore,high,f_5,-0.0027599087574906966
2025-09-01,Papakura,high,f_5,-0.004627889363029827
2025-09-01,Rodney,high,f_5,0.01384489804016045
2025-09-01,Waitakere,high,f_5,-0.0043233418223096376
2025-10-01,AucklandCity,high,f_5,-0.002932323119111168
2025-10-01,Franklin,high,f_5,-0.0048528382099795805
2025-10-01,Manukau,high,f_5,-0.0031677601314543326
2025-10-01,NorthShore,high,f_5,-0.002566507870897718
2025-10-01,Papakura,high,f_5,-0.0050328006679690625
2025-10-01,Rodney,high,f_5,0.014622087906895759
2025-10-01,Waitakere,high,f_5,-0.00437545076452692
2025-11-01,AucklandCity,high,f_5,-0.002905399207315917
2025-11-01,Franklin,high,f_5,-0.004804279350209199
2025-11-01,Manukau,high,f_5,-0.0031022535931555773
2025-11-01,NorthShore,high,f_5,-0.0027879090169352747
2025-11-01,Papakura,high,f_5,-0.004954196061229926
2025-11-01,Rodney,high,f_5,0.014384402527720757
2025-11-01,Waitakere,high,f_5,-0.004439748574999962
2025-12-01,AucklandCity,high,f_5,-0.002944829303200718
2025-12-01,Franklin,high,f_5,-0.004957894886589133
2025-12-01,Manukau,high,f_5,-0.0031492793669476668
2025-12-01,NorthShore,high,f_5,-0.0028151996215413067
2025-12-01,Papakura,high,f_5,-0.005002877288226255
2025-12-01,Rodney,high,f_5,0.014401166983301628
2025-12-01,Waitakere,high,f_5,-0.004275313997903524
2026-01-01,AucklandCity,high,f_5,-0.0027181869522926254
2026-01-01,Franklin,high,f_5,-0.004657066566530519
2026-01-01,Manukau,high,f_5,-0.003058872479946367
2026-01-01,NorthShore,high,f_5,-0.0027833739982180035
2026-01-01,Papakura,high,f_5,-0.004570895906429364
2026-01-01,Rodney,high,f_5,0.01407860939742025
2026-01-01,Waitakere,high,f_5,-0.004947617775605996
2026-02-01,AucklandCity,high,f_5,-0.002796248117197962
2026-02-01,Franklin,high,f_5,-0.004577461933488642
2026-02-01,Manukau,high,f_5,-0.003117796497901795
2026-02-01,NorthShore,high,f_5,-0.002619850902261316
2026-02-01,Papakura,high,f_5,-0.004559128218673238
2026-02-01,Rodney,high,f_5,0.014741717718154168
2026-02-01,Waitakere,high,f_5,-0.004612123028168914
2026-03-01,AucklandCity,high,f_5,-0.002599699542142454
2026-03-01,Franklin,high,f_5,-0.004662801162365613
2026-03-01,Manukau,high,f_5,-0.002821899692609132
2026-03-01,NorthShore,high,f_5,-0.0027179986101597627
2026-03-01,Papakura,high,f_5,-0.004616723317540318
2026-03-01,Rodney,high,f_5,0.014060641711729775
2026-03-01,Waitakere,high,f_5,-0.004998312404763173
2026-04-01,AucklandCity,high,f_5,-0.00232208005254581
2026-04-01,Franklin,high,f_5,-0.004706514448545415
2026-04-01,Manukau,high,f_5,-0.0025935731781820135
2026-04-01,NorthShore,high,f_5,-0.002664338796139349
2026-04-01,Papakura,high,f_5,-0.004721010080026978
2026-04-01,Rodney,high,f_5,0.014196271634728207
2026-04-01,Waitakere,high,f_5,-0.004860092732184761
2026-05-01,AucklandCity,high,f_5,-0.00228262299835289
2026-05-01,Franklin,high,f_5,-0.004534740484746469
2026-05-01,Manukau,high,f_5,-0.0025084430966588597
2026-05-01,NorthShore,high,f_5,-0.0025362439704916056
2026-05-01,Papakura,high,f_5,-0.004678423559774492
2026-05-01,Rodney,high,f_5,0.013564168804906627
2026-05-01,Waitakere,high,f_5,-0.004861541860145277
2026-06-01,AucklandCity,high,f_5,-0.0022421737101240916
2026-06-01,Franklin,high,f_5,-0.004823944078836946
2026-06-01,Manukau,high,f_5,-0.0024450777624156718
2026-06-01,NorthShore,high,f_5,-0.00247134105883413
2026-06-01,Papakura,high,f_5,-0.004824631603871492
2026-06-01,Rodney,high,f_5,0.013729539586111464
2026-06-01,Waitakere,high,f_5,-0.004249996241625277
2025-07-01,AucklandCity,low,f_5,-0.0037309364835637054
2025-07-01,Franklin,low,f_5,-0.0045564635583377755
2025-07-01,Manukau,low,f_5,-0.00379256943132259
2025-07-01,NorthShore,low,f_5,-0.0031471422920434323
2025-07-01,Papakura,low,f_5,-0.004605139384506414
2025-07-01,Rodney,low,f_5,0.013999255256193317
2025-07-01,Waitakere,low,f_5,-0.004630839446032982
2025-08-01,AucklandCity,low,f_5,-0.0033246285759226547
2025-08-01,Franklin,low,f_5,-0.004720847911578716
2025-08-01,Manukau,low,f_5,-0.0034373381139560146
2025-08-01,NorthShore,low,f_5,-0.0030068604528568827
2025-08-01,Papakura,low,f_5,-0.004799209112302219
2025-08-01,Rodney,low,f_5,0.015102669932091384
2025-08-01,Waitakere,low,f_5,-0.004768812243947856
2025-09-01,AucklandCity,low,f_5,-0.003371363855573355
2025-09-01,Franklin,low,f_5,-0.0046954612500214295
2025-09-01,Manukau,low,f_5,-0.003484670186199478
2025-09-01,NorthShore,low,f_5,-0.0030962211596142607
2025-09-01,Papakura,low,f_5,-0.004789056320856842
2025-09-01,Rodney,low,f_5,0.015078105077524606
2025-09-01,Waitakere,low,f_5,-0.004711966210310496
2025-10-01,AucklandCity,low,f_5,-0.0032181317631621215
2025-10-01,Franklin,low,f_5,-0.005039400881389899
2025-10-01,Manukau,low,f_5,-0.0034541238871279192
2025-10-01,NorthShore,low,f_5,-0.0030031894251587705
2025-10-01,Papakura,low,f_5,-0.0051917540620141835
2025-10-01,Rodney,low,f_5,0.016256761940237938
2025-10-01,Waitakere,low,f_5,-0.005022061707278377
2025-11-01,AucklandCity,low,f_5,-0.0032095826462745568
2025-11-01,Franklin,low,f_5,-0.004967760574937482
2025-11-01,Manukau,low,f_5,-0.0034090455360495943
2025-11-01,NorthShore,low,f_5,-0.0032105618032866414
2025-11-01,Papakura,low,f_5,-0.005113293221616453
2025-11-01,Rodney,low,f_5,0.01603492899497917
2025-11-01,Waitakere,low,f_5,-0.005002368864450319
2025-12-01,AucklandCity,low,f_5,-0.00331971663608
2025-12-01,Franklin,low,f_5,-0.005122978691860487
2025-12-01,Manukau,low,f_5,-0.0035529686584231976
2025-12-01,NorthShore,low,f_5,-0.0033051221290297636
2025-12-01,Papakura,low,f_5,-0.005178661979505986
2025-12-01,Rodney,low,f_5,0.016030822988512113
2025-12-01,Waitakere,low,f_5,-0.004927736305201297
2026-01-01,AucklandCity,low,f_5,-0.003029393560013509
2026-01-01,Franklin,low,f_5,-0.004767146681408422
2026-01-01,Manukau,low,f_5,-0.003393340625504168
2026-01-01,NorthShore,low,f_5,-0.003438149223860384
2026-01-01,Papakura,low,f_5,-0.004627570316905787
2026-01-01,Rodney,low,f_5,0.015515140552899768
2026-01-01,Waitakere,low,f_5,-0.005520913686508882
2026-02-01,AucklandCity,low,f_5,-0.003122509215653971
2026-02-01,Franklin,low,f_5,-0.00472533963026446
2026-02-01,Manukau,low,f_5,-0.003476304382621775
2026-02-01,NorthShore,low,f_5,-0.0031861173742976255
2026-02-01,Papakura,low,f_5,-0.0046189295443663635
2026-02-01,Rodney,low,f_5,0.015933083905544744
2026-02-01,Waitakere,low,f_5,-0.005101315867349422
2026-03-01,AucklandCity,low,f_5,-0.002845014810275709
2026-03-01,Franklin,low,f_5,-0.004794707256246412
2026-03-01,Manukau,low,f_5,-0.003090934217767607
2026-03-01,NorthShore,low,f_5,-0.0031780311260231654
2026-03-01,Papakura,low,f_5,-0.004668751999042014
2026-03-01,Rodney,low,f_5,0.015435810045155757
2026-03-01,Waitakere,low,f_5,-0.005498563418718521
2026-04-01,AucklandCity,low,f_5,-0.002554288026748503
2026-04-01,Franklin,low,f_5,-0.004868346163147753
2026-04-01,Manukau,low,f_5,-0.00290224238923866
2026-04-01,NorthShore,low,f_5,-0.003108780032406259
2026-04-01,Papakura,low,f_5,-0.004750036154359763
2026-04-01,Rodney,low,f_5,0.015390127698665096
2026-04-01,Waitakere,low,f_5,-0.005374865105212474
2026-05-01,AucklandCity,low,f_5,-0.0024916702539987683
2026-05-01,Franklin,low,f_5,-0.004679569944862917
2026-05-01,Manukau,low,f_5,-0.0027479627442605656
2026-05-01,NorthShore,low,f_5,-0.0029285580551971064
2026-05-01,Papakura,low,f_5,-0.004642532019478404
2026-05-01,Rodney,low,f_5,0.014854039690172663
2026-05-01,Waitakere,low,f_5,-0.005365366984133423
2026-06-01,AucklandCity,low,f_5,-0.0024855676640751483
2026-06-01,Franklin,low,f_5,-0.004933918761908929
2026-06-01,Manukau,low,f_5,-0.0027743247692836
2026-06-01,NorthShore,low,f_5,-0.0029615341742263135
2026-06-01,Papakura,low,f_5,-0.00486116011395348
2026-06-01,Rodney,low,f_5,0.015245874584262893
2026-06-01,Waitakere,low,f_5,-0.004802997183009552
2025-07-01,AucklandCity,base,f_6,0.009351851087550248
2025-07-01,Franklin,base,f_6,0.008671677866060606
2025-07-01,Manukau,base,f_6,0.007571759523564219
2025-07-01,NorthShore,base,f_6,0.010152099262896449
2025-07-01,Papakura,base,f_6,0.0077545571944652334
2025-07-01,Rodney,base,f_6,0.009778727778447413
2025-07-01,Waitakere,base,f_6,-0.034765887655549575
2025-08-01,AucklandCity,base,f_6,0.00904692977632749
2025-08-01,Franklin,base,f_6,0.007293597144861375
2025-08-01,Manukau,base,f_6,0.0073734194157040215
2025-08-01,NorthShore,base,f_6,0.010061068810156658
2025-08-01,Papakura,base,f_6,0.006618291959066325
2025-08-01,Rodney,base,f_6,0.009568369642971648
2025-08-01,Waitakere,base,f_6,-0.03421771231529114
2025-09-01,AucklandCity,base,f_6,0.008967507544622659
2025-09-01,Franklin,base,f_6,0.007295355298036127
2025-09-01,Manukau,base,f_6,0.007262853713853406
2025-09-01,NorthShore,base,f_6,0.009781598377647529
2025-09-01,Papakura,base,f_6,0.006544359797192721
2025-09-01,Rodney,base,f_6,0.009496695027082211
2025-09-01,Waitakere,base,f_6,-0.03440621469984116
2025-10-01,AucklandCity,base,f_6,0.008726904181193514
2025-10-01,Franklin,base,f_6,0.006124562555841208
2025-10-01,Manukau,base,f_6,0.007312696800657924
2025-10-01,NorthShore,base,f_6,0.009664461697938873
2025-10-01,Papakura,base,f_6,0.005632624675022721
2025-10-01,Rodney,base,f_6,0.009487486038559059
2025-10-01,Waitakere,base,f_6,-0.03327763964801477
2025-11-01,AucklandCity,base,f_6,0.008725765070666467
2025-11-01,Franklin,base,f_6,0.006222682407437978
2025-11-01,Manukau,base,f_6,0.00729929027199471
2025-11-01,NorthShore,base,f_6,0.009598017314113593
2025-11-01,Papakura,base,f_6,0.0056496060641380574
2025-11-01,Rodney,base,f_6,0.009516362298792658
2025-11-01,Waitakere,base,f_6,-0.032882151048411384
2025-12-01,AucklandCity,base,f_6,0.008866311858229616
2025-12-01,Franklin,base,f_6,0.0061909149757640915
2025-12-01,Manukau,base,f_6,0.0074898796623143
2025-12-01,NorthShore,base,f_6,0.00958005431432107
2025-12-01,Papakura,base,f_6,0.005661576017872202
2025-12-01,Rodney,base,f_6,0.009517901953407328
2025-12-01,Waitakere,base,f_6,-0.033060477170652955
2026-01-01,AucklandCity,base,f_6,0.008665308845893865
2026-01-01,Franklin,base,f_6,0.005086446707371415
2026-01-01,Manukau,base,f_6,0.0073930198250939305
2026-01-01,NorthShore,base,f_6,0.009547513733648833
2026-01-01,Papakura,base,f_6,0.004812383147936777
2026-01-01,Rodney,base,f_6,0.008626741117946694
2026-01-01,Waitakere,base,f_6,-0.03160187090534299
2026-02-01,AucklandCity,base,f_6,0.008400335625210916
2026-02-01,Franklin,base,f_6,0.0051088078023567305
2026-02-01,Manukau,base,f_6,0.007029465777787519
2026-02-01,NorthShore,base,f_6,0.009555832130516737
2026-02-01,Papakura,base,f_6,0.004798579372731553
2026-02-01,Rodney,base,f_6,0.00858956796598219
2026-02-01,Waitakere,base,f_6,-0.032018161995866455
2026-03-01,AucklandCity,base,f_6,0.00837755277792929
2026-03-01,Franklin,base,f_6,0.005162786670037174
2026-03-01,Manukau,base,f_6,0.007012106295900449
2026-03-01,NorthShore,base,f_6,0.009152624085819532
2026-03-01,Papakura,base,f_6,0.004787385123917992
2026-03-01,Rodney,base,f_6,0.00919142502287968
2026-03-01,Waitakere,base,f_6,-0.03171739060034813
2026-04-01,AucklandCity,base,f_6,0.00818679893485677
2026-04-01,Franklin,base,f_6,0.003987499674418609
2026-04-01,Manukau,base,f_6,0.006787043503157072
2026-04-01,NorthShore,base,f_6,0.009463866790894613
2026-04-01,Papakura,base,f_6,0.0037632076395319983
2026-04-01,Rodney,base,f_6,0.008139771042334378
2026-04-01,Waitakere,base,f_6,-0.03175268684448932
2026-05-01,AucklandCity,base,f_6,0.008156580888536009
2026-05-01,Franklin,base,f_6,0.003961682993710767
2026-05-01,Manukau,base,f_6,0.006823873635097511
2026-05-01,NorthShore,base,f_6,0.00945006594248745
2026-05-01,Papakura,base,f_6,0.003752623436903757
2026-05-01,Rodney,base,f_6,0.008850431152584019
2026-05-01,Waitakere,base,f_6,-0.0322131396774725
