Month,District,OCR,CGPI_Dwelling,Net_migration_monthly,weeklyrent,unemployment_rate,RealMortgageRate,log_Median_Price,log_sales_count,log_Consents
2021-05,NorthShore,0.25,846.43,-261.67,605.0,5.07,-0.4058,14.100689500197937,6.045005314036012,5.75890177387728
2021-05,Papakura,0.25,846.43,125.0,559.0,5.07,-0.4058,13.710150042306449,4.955827057601261,4.394449154672439
2021-05,Rodney,0.25,846.43,141.67,570.0,5.07,-0.4058,13.946538820370678,5.6240175061873385,4.7535901911063645
2021-05,Waitakere,0.25,846.43,-83.33,546.0,5.07,-0.4058,13.864300722133706,6.124683390894205,5.293304824724492
2021-06,AucklandCity,0.25,857.6,-949.17,587.33,5.1,-0.9354,14.103692505457706,6.715383386334681,5.762051382780177
2021-06,Franklin,0.25,857.6,77.5,554.0,5.1,-0.9354,13.604789526648622,4.454347296253507,4.90527477843843
2021-06,Manukau,0.25,857.6,-231.67,525.75,5.1,-0.9354,13.878485357125662,6.5337888379333435,5.958424693029782
2021-06,NorthShore,0.25,857.6,-261.67,605.0,5.1,-0.9354,14.09692301740246,6.030685260261263,6.3080984415095305
2021-06,Papakura,0.25,857.6,125.0,559.0,5.1,-0.9354,13.5985975564007,5.087596335232384,4.727387818712341
2021-06,Rodney,0.25,857.6,141.67,570.0,5.1,-0.9354,13.997832114758229,5.472270673671475,4.820281565605037
2021-06,Waitakere,0.25,857.6,-83.33,546.0,5.1,-0.9354,13.876135179780709,6.082218910376446,5.631211781821365
2021-07,AucklandCity,0.25,868.77,-949.17,587.33,4.87,-1.2636,14.077874822431765,6.670766320845874,6.194405391104672
2021-07,Franklin,0.25,868.77,77.5,554.0,4.87,-1.2636,13.687677186454389,4.430816798843313,5.262690188904886
2021-07,Manukau,0.25,868.77,-231.67,525.75,4.87,-1.2636,13.883169206438088,6.493753839851686,5.638354669333745
2021-07,NorthShore,0.25,868.77,-261.67,605.0,4.87,-1.2636,14.130321297804308,5.983936280687191,5.8888779583328805
2021-07,Papakura,0.25,868.77,125.0,559.0,4.87,-1.2636,13.721199878493033,5.093750200806762,4.430816798843313
2021-07,Rodney,0.25,868.77,141.67,570.0,4.87,-1.2636,14.01272072725198,5.438079308923196,4.795790545596741
2021-07,Waitakere,0.25,868.77,-83.33,546.0,4.87,-1.2636,13.9108207377686,6.093569770045136,5.062595033026967
2021-08,AucklandCity,0.25,880.18,-949.17,587.33,4.63,-1.5825,14.08706324848617,6.628041376179533,6.249975242259483
2021-08,Franklin,0.25,880.18,77.5,554.0,4.63,-1.5825,13.764217263576723,4.477336814478207,4.941642422609304
2021-08,Manukau,0.25,880.18,-231.67,525.75,4.63,-1.5825,13.961341006175813,6.311734809152915,6.1903154058531475
2021-08,NorthShore,0.25,880.18,-261.67,605.0,4.63,-1.5825,14.074021253115776,5.817111159963204,5.940171252720432
2021-08,Papakura,0.25,880.18,125.0,559.0,4.63,-1.5825,13.748301808270824,4.762173934797756,5.0689042022202315
2021-08,Rodney,0.25,880.18,141.67,570.0,4.63,-1.5825,14.077874822431765,5.14166355650266,5.087596335232384
2021-08,Waitakere,0.25,880.18,-83.33,546.0,4.63,-1.5825,13.928839243271277,5.988961416889864,5.7430031878094825
2021-09,AucklandCity,0.25,891.59,-949.17,587.33,4.4,-1.7422,14.066269276311457,5.802118375377063,6.295266001439646
2021-09,Franklin,0.25,891.59,77.5,554.0,4.4,-1.7422,13.661193197579918,3.871201010907891,4.418840607796598
2021-09,Manukau,0.25,891.59,-231.67,525.75,4.4,-1.7422,13.906264921232738,5.961005339623274,5.726847747587197
2021-09,NorthShore,0.25,891.59,-261.67,605.0,4.4,-1.7422,14.100689500197937,5.19295685089021,5.765191102784844
2021-09,Papakura,0.25,891.59,125.0,559.0,4.4,-1.7422,13.867153791116113,4.553876891600541,4.499809670330265
2021-09,Rodney,0.25,891.59,141.67,570.0,4.4,-1.7422,14.042646130548022,4.59511985013459,5.0106352940962555
2021-09,Waitakere,0.25,891.59,-83.33,546.0,4.4,-1.7422,13.909911233385758,5.594711379601839,5.288267030694535
2021-10,AucklandCity,0.5,903.0,-949.17,587.33,4.23,-1.729,14.15910026235435,6.54965074223381,5.996452088619021
2021-10,Franklin,0.5,903.0,77.5,554.0,4.23,-1.729,13.815510557964274,4.418840607796598,4.5217885770490405
2021-10,Manukau,0.5,903.0,-231.67,525.75,4.23,-1.729,13.966513431500802,6.511745329644728,5.916202062607435
2021-10,NorthShore,0.5,903.0,-261.67,605.0,4.23,-1.729,14.197365800433305,6.042632833682381,5.796057750765372
2021-10,Papakura,0.5,903.0,125.0,559.0,4.23,-1.729,13.899851706398024,4.820281565605037,4.454347296253507
2021-10,Rodney,0.5,903.0,141.67,570.0,4.23,-1.729,14.089347223594002,5.351858133476067,5.081404364984463
2021-10,Waitakere,0.5,903.0,-83.33,546.0,4.23,-1.729,13.930623365064779,6.1675164908883415,5.111987788356544
2021-11,AucklandCity,0.75,912.66,-949.17,587.33,4.07,-1.6278,14.247292974389811,6.786716950605081,6.490723534502507
2021-11,Franklin,0.75,912.66,77.5,554.0,4.07,-1.6278,13.788139361168142,4.804021044733257,4.663439094112067
2021-11,Manukau,0.75,912.66,-231.67,525.75,4.07,-1.6278,14.0225247273486,6.654152520183219,5.983936280687191
2021-11,NorthShore,0.75,912.66,-261.67,605.0,4.07,-1.6278,14.253765488895429,6.180016653652572,6.29156913955832
2021-11,Papakura,0.75,912.66,125.0,559.0,4.07,-1.6278,13.937728190688523,5.187385805840755,4.499809670330265
2021-11,Rodney,0.75,912.66,141.67,570.0,4.07,-1.6278,14.089347223594002,5.564520407322694,4.948759890378168
2021-11,Waitakere,0.75,912.66,-83.33,546.0,4.07,-1.6278,13.989463865087712,6.163314804034641,5.529429087511423
2021-12,AucklandCity,0.75,922.33,-949.17,587.33,3.9,-1.8738,14.155547860749984,6.532334292222349,6.152732694704104
2021-12,Franklin,0.75,922.33,77.5,554.0,3.9,-1.8738,13.81049801614073,4.605170185988092,4.418840607796598
2021-12,Manukau,0.75,922.33,-231.67,525.75,3.9,-1.8738,14.006130917572923,6.280395838960195,5.940171252720432
2021-12,NorthShore,0.75,922.33,-261.67,605.0,3.9,-1.8738,14.184311681700848,6.059123195581797,5.934894195619588
2021-12,Papakura,0.75,922.33,125.0,559.0,3.9,-1.8738,13.825460888817442,4.68213122712422,4.605170185988092
2021-12,Rodney,0.75,922.33,141.67,570.0,3.9,-1.8738,14.078643757494643,5.293304824724492,4.6913478822291435
2021-12,Waitakere,0.75,922.33,-83.33,546.0,3.9,-1.8738,13.972514306773938,5.883322388488279,5.342334251964811
2022-01,AucklandCity,0.75,931.99,-1308.33,606.67,3.77,-2.2188,14.087444273447916,5.762051382780177,5.908082938168931
2022-01,Franklin,0.75,931.99,40.0,601.0,3.77,-2.2188,13.864300722133706,3.8918202981106265,3.912023005428146
2022-01,Manukau,0.75,931.99,-336.67,559.25,3.77,-2.2188,14.006130917572923,5.786897381366708,5.5254529391317835
2022-01,NorthShore,0.75,931.99,640.0,635.0,3.77,-2.2188,14.119312012295937,5.3230099791384085,4.787491742782046
2022-01,Papakura,0.75,931.99,133.33,594.0,3.77,-2.2188,13.670484785914017,4.04305126783455,4.927253685157205
2022-01,Rodney,0.75,931.99,125.0,598.0,3.77,-2.2188,14.111904571018076,5.293304824724492,4.204692619390966
2022-01,Waitakere,0.75,931.99,-170.83,581.0,3.77,-2.2188,13.903521435286988,5.564520407322694,5.318119993844216
2022-02,AucklandCity,1.0,945.27,-1308.33,606.67,3.63,-2.3034,14.038654109278484,6.315358001522335,5.950642552587727
2022-02,Franklin,1.0,945.27,40.0,601.0,3.63,-2.3034,13.830399170458024,4.31748811353631,4.174387269895637
2022-02,Manukau,1.0,945.27,-336.67,559.25,3.63,-2.3034,13.954402556830892,5.926926025970411,6.0014148779611505
2022-02,NorthShore,1.0,945.27,640.0,635.0,3.63,-2.3034,14.144814305106875,5.579729825986222,5.438079308923196
2022-02,Papakura,1.0,945.27,133.33,594.0,3.63,-2.3034,13.785051350479566,4.382026634673881,4.912654885736052
2022-02,Rodney,1.0,945.27,125.0,598.0,3.63,-2.3034,14.058456736574664,5.293304824724492,4.836281906951478
2022-02,Waitakere,1.0,945.27,-170.83,581.0,3.63,-2.3034,13.891545244240271,5.60947179518496,5.655991810819852
2022-03,AucklandCity,1.0,958.56,-1308.33,606.67,3.5,-2.1389,14.089347223594002,6.519147287940395,6.7650389767805414
2022-03,Franklin,1.0,958.56,40.0,601.0,3.5,-2.1389,13.812506048943975,4.330733340286331,4.30406509320417
2022-03,Manukau,1.0,958.56,-336.67,559.25,3.5,-2.1389,13.94214320889764,6.208590026096629,6.220590170099739
2022-03,NorthShore,1.0,958.56,640.0,635.0,3.5,-2.1389,14.137594057133388,5.948034989180646,5.455321115357702
2022-03,Papakura,1.0,958.56,133.33,594.0,3.5,-2.1389,13.742939865129438,4.812184355372417,4.718498871295094
2022-03,Rodney,1.0,958.56,125.0,598.0,3.5,-2.1389,14.077874822431765,5.293304824724492,4.882801922586371
2022-03,Waitakere,1.0,958.56,-170.83,581.0,3.5,-2.1389,13.9108207377686,6.0473721790462776,5.950642552587727
2022-04,AucklandCity,1.5,971.84,-1308.33,606.67,3.43,-1.7513,14.085537695177335,6.066108090103747,5.631211781821365
2022-04,Franklin,1.5,971.84,40.0,601.0,3.43,-1.7513,13.753635154246187,4.07753744390572,4.477336814478207
2022-04,Manukau,1.5,971.84,-336.67,559.25,3.43,-1.7513,13.9108207377686,5.961005339623274,5.902633333401366
2022-04,NorthShore,1.5,971.84,640.0,635.0,3.43,-1.7513,14.187074114396758,5.529429087511423,5.84354441703136
2022-04,Papakura,1.5,971.84,133.33,594.0,3.43,-1.7513,13.748301808270824,4.382026634673881,5.099866427824199
2022-04,Rodney,1.5,971.84,125.0,598.0,3.43,-1.7513,14.115615150414612,5.293304824724492,4.718498871295094
2022-04,Waitakere,1.5,971.84,-170.83,581.0,3.43,-1.7513,13.882234190007182,5.560681631015528,5.53338948872752
2022-05,AucklandCity,2.0,981.23,-1308.33,606.67,3.37,-1.658,13.921670753792664,6.163314804034641,5.942799375126701
2022-05,Franklin,2.0,981.23,40.0,601.0,3.37,-1.658,13.795307850646754,4.204692619390966,4.9344739331306915
2022-05,Manukau,2.0,981.23,-336.67,559.25,3.37,-1.658,13.888761019703868,6.042632833682381,6.1463292576688975
2022-05,NorthShore,2.0,981.23,640.0,635.0,3.37,-1.658,14.085537695177335,5.71042701737487,5.683579767338681
2022-05,Papakura,2.0,981.23,133.33,594.0,3.37,-1.658,13.696727021974308,4.564348191467836,5.0689042022202315
2022-05,Rodney,2.0,981.23,125.0,598.0,3.37,-1.658,14.070152776337855,5.293304824724492,4.672828834461906
2022-05,Waitakere,2.0,981.23,-170.83,581.0,3.37,-1.658,13.864300722133706,5.808142489980444,5.932245187448011
2022-06,AucklandCity,2.0,990.61,-1308.33,606.67,3.3,-1.2659,14.01436141670944,6.230481447578482,5.993961427306569
2022-06,Franklin,2.0,990.61,40.0,601.0,3.3,-1.2659,13.710150042306449,3.828641396489095,4.3694478524670215
2022-06,Manukau,2.0,990.61,-336.67,559.25,3.3,-1.2659,13.917164211690775,5.932245187448011,5.942799375126701
2022-06,NorthShore,2.0,990.61,640.0,635.0,3.3,-1.2659,14.108180171927094,5.5053315359323625,5.932245187448011
2022-06,Papakura,2.0,990.61,133.33,594.0,3.3,-1.2659,13.723395269056468,4.532599493153256,5.117993812416755
2022-06,Rodney,2.0,990.61,125.0,598.0,3.3,-1.2659,14.085537695177335,5.293304824724492,4.709530201312334
2022-06,Waitakere,2.0,990.61,-170.83,581.0,3.3,-1.2659,13.815510557964274,5.648974238161206,5.7430031878094825
2022-07,AucklandCity,2.5,1000.0,-1308.33,606.67,3.3,-1.2933,14.00061989196055,5.986452005284438,5.82600010738045
2022-07,Franklin,2.5,1000.0,40.0,601.0,3.3,-1.2933,13.753635154246187,4.219507705176107,4.983606621708336
2022-07,Manukau,2.5,1000.0,-336.67,559.25,3.3,-1.2933,13.835313185260453,5.955837369464831,5.993961427306569
2022-07,NorthShore,2.5,1000.0,640.0,635.0,3.3,-1.2933,14.150553201775892,5.375278407684165,5.703782474656201
2022-07,Papakura,2.5,1000.0,133.33,594.0,3.3,-1.2933,13.764217263576723,4.1588830833596715,5.375278407684165
2022-07,Rodney,2.5,1000.0,125.0,598.0,3.3,-1.2933,14.038654109278484,5.293304824724492,4.912654885736052
2022-07,Waitakere,2.5,1000.0,-170.83,581.0,3.3,-1.2933,13.815510557964274,5.4510384535657,5.638354669333745
2022-08,AucklandCity,3.0,1006.67,-1308.33,606.67,3.3,-1.3192,13.929731702054298,6.093569770045136,6.342121418721152
2022-08,Franklin,3.0,1006.67,40.0,601.0,3.3,-1.3192,13.77468856344402,4.143134726391533,4.859812404361672
2022-08,Manukau,3.0,1006.67,-336.67,559.25,3.3,-1.3192,13.827439128829548,5.863631175598097,5.968707559985366
2022-08,NorthShore,3.0,1006.67,640.0,635.0,3.3,-1.3192,14.066269276311457,5.384495062789089,5.91350300563827
2022-08,Papakura,3.0,1006.67,133.33,594.0,3.3,-1.3192,13.742939865129438,4.1588830833596715,4.736198448394496
2022-08,Rodney,3.0,1006.67,125.0,598.0,3.3,-1.3192,13.981024996441848,5.0369526024136295,4.605170185988092
2022-08,Waitakere,3.0,1006.67,-170.83,581.0,3.3,-1.3192,13.785051350479566,5.501258210544727,5.327876168789581
2022-09,AucklandCity,3.0,1013.33,-1308.33,606.67,3.3,-1.1633,13.946538820370678,6.135564891081739,6.731018100482083
2022-09,Franklin,3.0,1013.33,40.0,601.0,3.3,-1.1633,13.676248490630767,3.912023005428146,4.77912349311153
2022-09,Manukau,3.0,1013.33,-336.67,559.25,3.3,-1.1633,13.864300722133706,5.8664680569332965,6.07073772800249
2022-09,NorthShore,3.0,1013.33,640.0,635.0,3.3,-1.1633,13.764217263576723,5.783825182329737,5.41610040220442
2022-09,Papakura,3.0,1013.33,133.33,594.0,3.3,-1.1633,13.681979165339751,4.189654742026425,5.087596335232384
2022-09,Rodney,3.0,1013.33,125.0,598.0,3.3,-1.1633,13.997832114758229,5.117993812416755,4.875197323201151
2022-09,Waitakere,3.0,1013.33,-170.83,581.0,3.3,-1.1633,13.813508555293602,5.6240175061873385,5.697093486505405
2022-10,AucklandCity,3.5,1020.0,-1308.33,606.67,3.37,-0.7493,14.01436141670944,6.07993319509559,6.030685260261263
2022-10,Franklin,3.5,1020.0,40.0,601.0,3.37,-0.7493,13.761054372168216,4.07753744390572,4.68213122712422
2022-10,Manukau,3.5,1020.0,-336.67,559.25,3.37,-0.7493,13.795307850646754,5.966146739123692,5.707110264748875
2022-10,NorthShore,3.5,1020.0,640.0,635.0,3.37,-0.7493,13.993656743347747,5.521460917862246,4.976733742420574
2022-10,Papakura,3.5,1020.0,133.33,594.0,3.37,-0.7493,13.710150042306449,4.23410650459726,4.836281906951478
2022-10,Rodney,3.5,1020.0,125.0,598.0,3.37,-0.7493,14.018451401960965,5.062595033026967,4.718498871295094
2022-10,Waitakere,3.5,1020.0,-170.83,581.0,3.37,-0.7493,13.805460222110773,5.594711379601839,5.932245187448011
2022-11,AucklandCity,4.25,1024.67,-1308.33,606.67,3.43,-0.2786,13.997832114758229,6.274762021241939,6.135564891081739
2022-11,Franklin,4.25,1024.67,40.0,601.0,3.43,-0.2786,13.710150042306449,3.912023005428146,4.477336814478207
2022-11,Manukau,4.25,1024.67,-336.67,559.25,3.43,-0.2786,13.864300722133706,5.940171252720432,6.180016653652572
2022-11,NorthShore,4.25,1024.67,640.0,635.0,3.43,-0.2786,14.070207038431532,5.739792912179234,5.811140992976701
2022-11,Papakura,4.25,1024.67,133.33,594.0,3.43,-0.2786,13.652991628466498,4.51085950651685,5.111987788356544
2022-11,Rodney,4.25,1024.67,125.0,598.0,3.43,-0.2786,14.026581528044215,5.0369526024136295,4.969813299576001
2022-11,Waitakere,4.25,1024.67,-170.83,581.0,3.43,-0.2786,13.726679344257658,5.799092654460526,5.6131281063880705
2022-12,AucklandCity,4.25,1029.33,-1308.33,606.67,3.5,0.2388,13.987781778904727,5.978885764901122,5.953243334287785
2022-12,Franklin,4.25,1029.33,40.0,601.0,3.5,0.2388,13.607255619143816,3.8918202981106265,4.0943445622221
2022-12,Manukau,4.25,1029.33,-336.67,559.25,3.5,0.2388,13.764217263576723,5.605802066295998,6.018593214496234
2022-12,NorthShore,4.25,1029.33,640.0,635.0,3.5,0.2388,14.0623706358958,5.429345628954441,4.941642422609304
2022-12,Papakura,4.25,1029.33,133.33,594.0,3.5,0.2388,13.556739829006913,4.30406509320417,4.23410650459726
2022-12,Rodney,4.25,1029.33,125.0,598.0,3.5,0.2388,13.997832114758229,4.897839799950911,4.143134726391533
2022-12,Waitakere,4.25,1029.33,-170.83,581.0,3.5,0.2388,13.737549016494562,5.393627546352362,5.123963979403259
2023-01,AucklandCity,4.25,1034.0,790.83,612.83,3.47,0.425,13.800396920154226,5.556828061699537,4.976733742420574
2023-01,Franklin,4.25,1034.0,125.0,613.0,3.47,0.425,13.693342923990066,3.258096538021482,3.9318256327243257
2023-01,Manukau,4.25,1034.0,983.33,574.75,3.47,0.425,13.751505227988362,5.25227342804663,5.455321115357702
2023-01,NorthShore,4.25,1034.0,640.0,651.75,3.47,0.425,14.018451401960965,4.9344739331306915,5.7430031878094825
2023-01,Papakura,4.25,1034.0,208.33,604.0,3.47,0.425,13.551545012129809,3.784189633918261,4.31748811353631
2023-01,Rodney,4.25,1034.0,158.33,620.0,3.47,0.425,13.737549016494562,4.6913478822291435,4.68213122712422
2023-01,Waitakere,4.25,1034.0,145.83,588.5,3.47,0.425,13.639965985449344,5.262690188904886,4.897839799950911
2023-02,AucklandCity,4.75,1038.33,790.83,612.83,3.43,0.5559,13.94214320889764,5.793013608384144,5.552959584921617
2023-02,Franklin,4.75,1038.33,125.0,613.0,3.43,0.5559,13.599466743765287,3.5263605246161616,4.290459441148391
2023-02,Manukau,4.75,1038.33,983.33,574.75,3.43,0.5559,13.782470703886075,5.583496308781699,5.583496308781699
2023-02,NorthShore,4.75,1038.33,640.0,651.75,3.43,0.5559,14.0225247273486,5.099866427824199,5.739792912179234
2023-02,Papakura,4.75,1038.33,208.33,604.0,3.43,0.5559,13.567049198665774,3.8066624897703196,4.983606621708336
2023-02,Rodney,4.75,1038.33,158.33,620.0,3.43,0.5559,13.937728190688523,4.394449154672439,4.859812404361672
2023-02,Waitakere,4.75,1038.33,145.83,588.5,3.43,0.5559,13.715690222682063,5.214935757608986,4.624972813284271
2023-03,AucklandCity,4.75,1042.67,790.83,612.83,3.4,0.7945,13.91535589293399,6.380122536899765,6.131226489483141
2023-03,Franklin,4.75,1042.67,125.0,613.0,3.4,0.7945,13.693342923990066,3.8918202981106265,4.356708826689592
2023-03,Manukau,4.75,1042.67,983.33,574.75,3.4,0.7945,13.753635154246187,6.1070228877422545,6.19644412779452
2023-03,NorthShore,4.75,1042.67,640.0,651.75,3.4,0.7945,13.950915194970477,5.720311776607412,5.552959584921617
2023-03,Papakura,4.75,1042.67,208.33,604.0,3.4,0.7945,13.652991628466498,4.394449154672439,5.1298987149230735
2023-03,Rodney,4.75,1042.67,158.33,620.0,3.4,0.7945,13.924364962876357,5.187385805840755,4.343805421853684
2023-03,Waitakere,4.75,1042.67,145.83,588.5,3.4,0.7945,13.721199878493033,5.4680601411351315,5.6240175061873385
2023-04,AucklandCity,5.25,1047.0,790.83,612.83,3.43,1.0407,13.9108207377686,5.968707559985366,5.786897381366708
2023-04,Franklin,5.25,1047.0,125.0,613.0,3.43,1.0407,13.62918097977278,3.970291913552122,4.07753744390572
2023-04,Manukau,5.25,1047.0,983.33,574.75,3.43,1.0407,13.795307850646754,5.556828061699537,5.799092654460526
2023-04,NorthShore,5.25,1047.0,640.0,651.75,3.43,1.0407,13.946538820370678,5.356586274672012,5.293304824724492
2023-04,Papakura,5.25,1047.0,208.33,604.0,3.43,1.0407,13.595290229866762,4.060443010546419,5.209486152841421
2023-04,Rodney,5.25,1047.0,158.33,620.0,3.43,1.0407,13.989463865087712,4.787491742782046,3.6635616461296463
2023-04,Waitakere,5.25,1047.0,145.83,588.5,3.43,1.0407,13.670484785914017,5.3612921657094255,5.247024072160486
2023-05,AucklandCity,5.5,1049.67,790.83,612.83,3.47,1.1992,13.838358543446414,6.322565239927284,5.673323267171493
2023-05,Franklin,5.5,1049.67,125.0,613.0,3.47,1.1992,13.753635154246187,4.1588830833596715,4.553876891600541
2023-05,Manukau,5.5,1049.67,983.33,574.75,3.47,1.1992,13.74990480086628,6.0867747269123065,6.129050210060545
2023-05,NorthShore,5.5,1049.67,640.0,651.75,3.47,1.1992,13.955272500339433,5.517452896464707,5.181783550292085
2023-05,Papakura,5.5,1049.67,208.33,604.0,3.47,1.1992,13.627975434117433,4.465908118654584,4.8283137373023015
2023-05,Rodney,5.5,1049.67,158.33,620.0,3.47,1.1992,13.963930563082547,5.14166355650266,3.8918202981106265
2023-05,Waitakere,5.5,1049.67,145.83,588.5,3.47,1.1992,13.740787011768338,5.645446897643238,5.476463551931511
2023-06,AucklandCity,5.5,1052.33,790.83,612.83,3.5,1.3759,13.9108207377686,6.366470447731438,6.003887067106539
2023-06,Franklin,5.5,1052.33,125.0,613.0,3.5,1.3759,13.617059619240436,4.2626798770413155,4.343805421853684
2023-06,Manukau,5.5,1052.33,983.33,574.75,3.5,1.3759,13.764217263576723,6.0867747269123065,5.616771097666572
2023-06,NorthShore,5.5,1052.33,640.0,651.75,3.5,1.3759,14.000328994956815,5.69035945432406,5.389071729816501
2023-06,Papakura,5.5,1052.33,208.33,604.0,3.5,1.3759,13.62918097977278,4.653960350157523,4.795790545596741
2023-06,Rodney,5.5,1052.33,158.33,620.0,3.5,1.3759,13.955272500339433,5.318119993844216,4.418840607796598
2023-06,Waitakere,5.5,1052.33,145.83,588.5,3.5,1.3759,13.707925347284336,5.655991810819852,5.267858159063328
2023-07,AucklandCity,5.5,1055.0,790.83,612.83,3.53,1.6708,13.7557605535585,6.139884552226255,5.68697535633982
2023-07,Franklin,5.5,1055.0,125.0,613.0,3.53,1.6708,13.635187003832993,4.248495242049359,3.6635616461296463
2023-07,Manukau,5.5,1055.0,983.33,574.75,3.53,1.6708,13.805460222110773,6.0063531596017325,6.171700597410915
2023-07,NorthShore,5.5,1055.0,640.0,651.75,3.53,1.6708,13.999404211699341,5.497168225293202,5.703782474656201
2023-07,Papakura,5.5,1055.0,208.33,604.0,3.53,1.6708,13.62918097977278,4.418840607796598,4.804021044733257
2023-07,Rodney,5.5,1055.0,158.33,620.0,3.53,1.6708,13.98271847694818,5.220355825078324,4.23410650459726
2023-07,Waitakere,5.5,1055.0,145.83,588.5,3.53,1.6708,13.710150042306449,5.556828061699537,5.147494476813453
2023-08,AucklandCity,5.5,1057.67,790.83,612.83,3.57,2.1056,13.9108207377686,6.234410725718371,5.8289456176102075
2023-08,Franklin,5.5,1057.67,125.0,613.0,3.57,2.1056,13.726679344257658,4.143134726391533,3.4657359027997265
2023-08,Manukau,5.5,1057.67,983.33,574.75,3.57,2.1056,13.758940206475879,6.156978985585555,5.476463551931511
2023-08,NorthShore,5.5,1057.67,640.0,651.75,3.57,2.1056,14.026581528044215,5.666426688112432,4.997212273764115
2023-08,Papakura,5.5,1057.67,208.33,604.0,3.57,2.1056,13.635187003832993,4.574710978503383,4.61512051684126
2023-08,Rodney,5.5,1057.67,158.33,620.0,3.57,2.1056,13.928839243271277,5.153291594497779,4.31748811353631
2023-08,Waitakere,5.5,1057.67,145.83,588.5,3.57,2.1056,13.693342923990066,5.796057750765372,5.308267697401205
2023-09,AucklandCity,5.5,1060.33,790.83,612.83,3.6,2.5164,13.9108207377686,6.386879319362645,5.459585514144159
2023-09,Franklin,5.5,1060.33,125.0,613.0,3.6,2.5164,13.698976741708323,4.189654742026425,3.871201010907891
2023-09,Manukau,5.5,1060.33,983.33,574.75,3.6,2.5164,13.800396920154226,6.210600077024653,5.8805329864007
2023-09,NorthShore,5.5,1060.33,640.0,651.75,3.6,2.5164,14.036251224662173,5.746203190540153,5.5254529391317835
2023-09,Papakura,5.5,1060.33,208.33,604.0,3.6,2.5164,13.633988681340885,4.663439094112067,4.23410650459726
2023-09,Rodney,5.5,1060.33,158.33,620.0,3.6,2.5164,13.9108207377686,5.308267697401205,4.248495242049359
2023-09,Waitakere,5.5,1060.33,145.83,588.5,3.6,2.5164,13.710150042306449,5.817111159963204,5.517452896464707
2023-10,AucklandCity,5.5,1063.0,790.83,612.83,3.67,2.945,13.955272500339433,6.182084906716632,5.752572638825633
2023-10,Franklin,5.5,1063.0,125.0,613.0,3.67,2.945,13.753635154246187,4.0943445622221,3.4965075614664802
2023-10,Manukau,5.5,1063.0,983.33,574.75,3.67,2.945,13.795307850646754,6.063785208687608,5.572154032177765
2023-10,NorthShore,5.5,1063.0,640.0,651.75,3.67,2.945,14.081713598738931,5.652489180268651,5.3471075307174685
2023-10,Papakura,5.5,1063.0,208.33,604.0,3.67,2.945,13.64709190633931,4.477336814478207,4.394449154672439
2023-10,Rodney,5.5,1063.0,158.33,620.0,3.67,2.945,13.937728190688523,5.187385805840755,4.060443010546419
2023-10,Waitakere,5.5,1063.0,145.83,588.5,3.67,2.945,13.687677186454389,5.765191102784844,5.375278407684165
2023-11,AucklandCity,5.5,1066.0,790.83,612.83,3.73,3.1471,14.027390916999773,6.375024819828097,5.43372200355424
2023-11,Franklin,5.5,1066.0,125.0,613.0,3.73,3.1471,13.664687668229691,4.248495242049359,4.465908118654584
2023-11,Manukau,5.5,1066.0,983.33,574.75,3.73,3.1471,13.815510557964274,6.154858094016418,5.808142489980444
2023-11,NorthShore,5.5,1066.0,640.0,651.75,3.73,3.1471,14.038654109278484,5.780743515792329,4.997212273764115
2023-11,Papakura,5.5,1066.0,208.33,604.0,3.73,3.1471,13.63877337946422,4.709530201312334,4.3694478524670215
2023-11,Rodney,5.5,1066.0,158.33,620.0,3.73,3.1471,13.933293593620657,5.288267030694535,4.382026634673881
2023-11,Waitakere,5.5,1066.0,145.83,588.5,3.73,3.1471,13.761582215938718,5.84354441703136,5.288267030694535
2023-12,AucklandCity,5.5,1069.0,790.83,612.83,3.8,3.3083,13.985253332551368,6.102558594613569,5.176149732573829
2023-12,Franklin,5.5,1069.0,125.0,613.0,3.8,3.3083,13.664687668229691,3.9512437185814275,3.784189633918261
2023-12,Manukau,5.5,1069.0,983.33,574.75,3.8,3.3083,13.835313185260453,5.8888779583328805,5.720311776607412
2023-12,NorthShore,5.5,1069.0,640.0,651.75,3.8,3.3083,14.01436141670944,5.472270673671475,4.983606621708336
2023-12,Papakura,5.5,1069.0,208.33,604.0,3.8,3.3083,13.62918097977278,4.204692619390966,4.0943445622221
2023-12,Rodney,5.5,1069.0,158.33,620.0,3.8,3.3083,13.937728190688523,5.030437921392435,4.060443010546419
2023-12,Waitakere,5.5,1069.0,145.83,588.5,3.8,3.3083,13.73538451348499,5.575949103146316,4.820281565605037
