Month,District,OCR,CGPI_Dwelling,Net_migration_monthly,weeklyrent,unemployment_rate,RealMortgageRate,log_Median_Price,log_sales_count,log_Consents,log_sales_count_lag1,log_sales_count_lag3,log_sales_count_lag6,log_sales_count_lag9,log_sales_count_lag12,OCR_lag1,OCR_lag3,OCR_lag6,OCR_lag9,OCR_lag12,CGPI_Dwelling_lag1,CGPI_Dwelling_lag3,CGPI_Dwelling_lag6,CGPI_Dwelling_lag9,CGPI_Dwelling_lag12,log_Consents_lag1,log_Consents_lag3,log_Consents_lag6,log_Consents_lag9,log_Consents_lag12,unemployment_rate_lag1,unemployment_rate_lag3,unemployment_rate_lag6,unemployment_rate_lag9,unemployment_rate_lag12,RealMortgageRate_lag1,RealMortgageRate_lag3,RealMortgageRate_lag6,RealMortgageRate_lag9,RealMortgageRate_lag12
2023-08,Papakura,5.5,1057.67,208.33,604.0,3.57,2.1056,13.635187003832993,4.574710978503383,4.61512051684126,4.418840607796598,4.465908118654584,3.80666248977032,4.51085950651685,4.158883083359672,5.5,5.5,4.75,4.25,3.0,1055.0,1049.67,1038.33,1024.67,1006.67,4.804021044733257,4.8283137373023015,4.983606621708336,5.111987788356544,4.736198448394496,3.53,3.47,3.43,3.43,3.3,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,Rodney,5.5,1057.67,158.33,620.0,3.57,2.1056,13.928839243271277,5.153291594497779,4.31748811353631,5.220355825078324,5.14166355650266,4.394449154672439,5.0369526024136295,5.0369526024136295,5.5,5.5,4.75,4.25,3.0,1055.0,1049.67,1038.33,1024.67,1006.67,4.23410650459726,3.8918202981106265,4.859812404361672,4.969813299576001,4.605170185988092,3.53,3.47,3.43,3.43,3.3,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-08,Waitakere,5.5,1057.67,145.83,588.5,3.57,2.1056,13.693342923990066,5.796057750765372,5.308267697401205,5.556828061699537,5.645446897643238,5.214935757608986,5.799092654460526,5.501258210544727,5.5,5.5,4.75,4.25,3.0,1055.0,1049.67,1038.33,1024.67,1006.67,5.147494476813453,5.476463551931511,4.624972813284271,5.613128106388071,5.327876168789581,3.53,3.47,3.43,3.43,3.3,1.6708,1.1992,0.5559,-0.2786,-1.3192
2023-09,AucklandCity,5.5,1060.33,790.83,612.83,3.6,2.5164,13.9108207377686,6.386879319362645,5.459585514144159,6.234410725718371,6.366470447731438,6.380122536899765,5.978885764901122,6.135564891081739,5.5,5.5,4.75,4.25,3.0,1057.67,1052.33,1042.67,1029.33,1013.33,5.828945617610208,6.003887067106539,6.131226489483141,5.953243334287785,6.731018100482083,3.57,3.5,3.4,3.5,3.3,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Franklin,5.5,1060.33,125.0,613.0,3.6,2.5164,13.698976741708323,4.189654742026425,3.871201010907891,4.143134726391533,4.262679877041316,3.8918202981106265,3.8918202981106265,3.912023005428146,5.5,5.5,4.75,4.25,3.0,1057.67,1052.33,1042.67,1029.33,1013.33,3.4657359027997265,4.343805421853684,4.356708826689592,4.0943445622221,4.77912349311153,3.57,3.5,3.4,3.5,3.3,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Manukau,5.5,1060.33,983.33,574.75,3.6,2.5164,13.800396920154226,6.210600077024653,5.8805329864007,6.156978985585555,6.0867747269123065,6.107022887742255,5.605802066295998,5.8664680569332965,5.5,5.5,4.75,4.25,3.0,1057.67,1052.33,1042.67,1029.33,1013.33,5.476463551931511,5.616771097666572,6.19644412779452,6.018593214496234,6.07073772800249,3.57,3.5,3.4,3.5,3.3,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,NorthShore,5.5,1060.33,640.0,651.75,3.6,2.5164,14.036251224662172,5.746203190540153,5.525452939131784,5.666426688112432,5.69035945432406,5.720311776607412,5.429345628954441,5.783825182329737,5.5,5.5,4.75,4.25,3.0,1057.67,1052.33,1042.67,1029.33,1013.33,4.997212273764115,5.389071729816501,5.552959584921617,4.941642422609304,5.41610040220442,3.57,3.5,3.4,3.5,3.3,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Papakura,5.5,1060.33,208.33,604.0,3.6,2.5164,13.633988681340885,4.663439094112067,4.23410650459726,4.574710978503383,4.653960350157523,4.394449154672439,4.30406509320417,4.189654742026425,5.5,5.5,4.75,4.25,3.0,1057.67,1052.33,1042.67,1029.33,1013.33,4.61512051684126,4.795790545596741,5.1298987149230735,4.23410650459726,5.087596335232384,3.57,3.5,3.4,3.5,3.3,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Rodney,5.5,1060.33,158.33,620.0,3.6,2.5164,13.9108207377686,5.308267697401205,4.248495242049359,5.153291594497779,5.318119993844216,5.187385805840755,4.897839799950911,5.117993812416755,5.5,5.5,4.75,4.25,3.0,1057.67,1052.33,1042.67,1029.33,1013.33,4.31748811353631,4.418840607796598,4.343805421853684,4.143134726391533,4.875197323201151,3.57,3.5,3.4,3.5,3.3,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-09,Waitakere,5.5,1060.33,145.83,588.5,3.6,2.5164,13.710150042306449,5.817111159963204,5.517452896464707,5.796057750765372,5.655991810819852,5.468060141135132,5.393627546352362,5.6240175061873385,5.5,5.5,4.75,4.25,3.0,1057.67,1052.33,1042.67,1029.33,1013.33,5.308267697401205,5.267858159063328,5.6240175061873385,5.123963979403259,5.697093486505405,3.57,3.5,3.4,3.5,3.3,2.1056,1.3759,0.7945,0.2388,-1.1633
2023-10,AucklandCity,5.5,1063.0,790.83,612.83,3.67,2.945,13.955272500339431,6.182084906716632,5.752572638825633,6.386879319362645,6.139884552226255,5.968707559985366,5.556828061699537,6.07993319509559,5.5,5.5,5.25,4.25,3.5,1060.33,1055.0,1047.0,1034.0,1020.0,5.459585514144159,5.68697535633982,5.786897381366708,4.976733742420574,6.030685260261263,3.6,3.53,3.43,3.47,3.37,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Franklin,5.5,1063.0,125.0,613.0,3.67,2.945,13.753635154246188,4.0943445622221,3.49650756146648,4.189654742026425,4.248495242049359,3.970291913552122,3.258096538021482,4.07753744390572,5.5,5.5,5.25,4.25,3.5,1060.33,1055.0,1047.0,1034.0,1020.0,3.871201010907891,3.6635616461296463,4.07753744390572,3.9318256327243257,4.68213122712422,3.6,3.53,3.43,3.47,3.37,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Manukau,5.5,1063.0,983.33,574.75,3.67,2.945,13.795307850646754,6.063785208687608,5.572154032177765,6.210600077024653,6.0063531596017325,5.556828061699537,5.25227342804663,5.966146739123692,5.5,5.5,5.25,4.25,3.5,1060.33,1055.0,1047.0,1034.0,1020.0,5.8805329864007,6.171700597410915,5.799092654460526,5.455321115357702,5.707110264748875,3.6,3.53,3.43,3.47,3.37,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,NorthShore,5.5,1063.0,640.0,651.75,3.67,2.945,14.081713598738933,5.652489180268651,5.3471075307174685,5.746203190540153,5.497168225293202,5.356586274672012,4.934473933130692,5.521460917862246,5.5,5.5,5.25,4.25,3.5,1060.33,1055.0,1047.0,1034.0,1020.0,5.525452939131784,5.703782474656201,5.293304824724492,5.7430031878094825,4.976733742420574,3.6,3.53,3.43,3.47,3.37,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Papakura,5.5,1063.0,208.33,604.0,3.67,2.945,13.64709190633931,4.477336814478207,4.394449154672439,4.663439094112067,4.418840607796598,4.060443010546419,3.784189633918261,4.23410650459726,5.5,5.5,5.25,4.25,3.5,1060.33,1055.0,1047.0,1034.0,1020.0,4.23410650459726,4.804021044733257,5.209486152841421,4.31748811353631,4.836281906951478,3.6,3.53,3.43,3.47,3.37,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Rodney,5.5,1063.0,158.33,620.0,3.67,2.945,13.937728190688524,5.187385805840755,4.060443010546419,5.308267697401205,5.220355825078324,4.787491742782046,4.691347882229144,5.062595033026967,5.5,5.5,5.25,4.25,3.5,1060.33,1055.0,1047.0,1034.0,1020.0,4.248495242049359,4.23410650459726,3.6635616461296463,4.68213122712422,4.718498871295094,3.6,3.53,3.43,3.47,3.37,2.5164,1.6708,1.0407,0.425,-0.7493
2023-10,Waitakere,5.5,1063.0,145.83,588.5,3.67,2.945,13.687677186454389,5.765191102784844,5.375278407684165,5.817111159963204,5.556828061699537,5.3612921657094255,5.262690188904886,5.594711379601839,5.5,5.5,5.25,4.25,3.5,1060.33,1055.0,1047.0,1034.0,1020.0,5.517452896464707,5.147494476813453,5.247024072160486,4.897839799950911,5.932245187448011,3.6,3.53,3.43,3.47,3.37,2.5164,1.6708,1.0407,0.425,-0.7493
2023-11,AucklandCity,5.5,1066.0,790.83,612.83,3.73,3.1471,14.027390916999773,6.375024819828097,5.43372200355424,6.182084906716632,6.234410725718371,6.322565239927284,5.793013608384144,6.274762021241939,5.5,5.5,5.5,4.75,4.25,1063.0,1057.67,1049.67,1038.33,1024.67,5.752572638825633,5.828945617610208,5.673323267171493,5.552959584921617,6.135564891081739,3.67,3.57,3.47,3.43,3.43,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Franklin,5.5,1066.0,125.0,613.0,3.73,3.1471,13.664687668229693,4.248495242049359,4.465908118654584,4.0943445622221,4.143134726391533,4.158883083359672,3.5263605246161616,3.912023005428146,5.5,5.5,5.5,4.75,4.25,1063.0,1057.67,1049.67,1038.33,1024.67,3.49650756146648,3.4657359027997265,4.553876891600541,4.290459441148391,4.477336814478207,3.67,3.57,3.47,3.43,3.43,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Manukau,5.5,1066.0,983.33,574.75,3.73,3.1471,13.815510557964274,6.154858094016418,5.808142489980444,6.063785208687608,6.156978985585555,6.0867747269123065,5.583496308781699,5.940171252720432,5.5,5.5,5.5,4.75,4.25,1063.0,1057.67,1049.67,1038.33,1024.67,5.572154032177765,5.476463551931511,6.129050210060545,5.583496308781699,6.180016653652572,3.67,3.57,3.47,3.43,3.43,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,NorthShore,5.5,1066.0,640.0,651.75,3.73,3.1471,14.038654109278484,5.780743515792329,4.997212273764115,5.652489180268651,5.666426688112432,5.517452896464707,5.099866427824199,5.739792912179234,5.5,5.5,5.5,4.75,4.25,1063.0,1057.67,1049.67,1038.33,1024.67,5.3471075307174685,4.997212273764115,5.181783550292085,5.739792912179234,5.811140992976701,3.67,3.57,3.47,3.43,3.43,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Papakura,5.5,1066.0,208.33,604.0,3.73,3.1471,13.63877337946422,4.709530201312334,4.3694478524670215,4.477336814478207,4.574710978503383,4.465908118654584,3.80666248977032,4.51085950651685,5.5,5.5,5.5,4.75,4.25,1063.0,1057.67,1049.67,1038.33,1024.67,4.394449154672439,4.61512051684126,4.8283137373023015,4.983606621708336,5.111987788356544,3.67,3.57,3.47,3.43,3.43,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Rodney,5.5,1066.0,158.33,620.0,3.73,3.1471,13.933293593620656,5.288267030694535,4.382026634673881,5.187385805840755,5.153291594497779,5.14166355650266,4.394449154672439,5.0369526024136295,5.5,5.5,5.5,4.75,4.25,1063.0,1057.67,1049.67,1038.33,1024.67,4.060443010546419,4.31748811353631,3.8918202981106265,4.859812404361672,4.969813299576001,3.67,3.57,3.47,3.43,3.43,2.945,2.1056,1.1992,0.5559,-0.2786
2023-11,Waitakere,5.5,1066.0,145.83,588.5,3.73,3.1471,13.761582215938718,5.84354441703136,5.288267030694535,5.765191102784844,5.796057750765372,5.645446897643238,5.214935757608986,5.799092654460526,5.5,5.5,5.5,4.75,4.25,1063.0,1057.67,1049.67,1038.33,1024.67,5.375278407684165,5.308267697401205,5.476463551931511,4.624972813284271,5.613128106388071,3.67,3.57,3.47,3.43,3.43,2.945,2.1056,1.1992,0.5559,-0.2786
2023-12,AucklandCity,5.5,1069.0,790.83,612.83,3.8,3.3083,13.985253332551368,6.102558594613569,5.176149732573829,6.375024819828097,6.386879319362645,6.366470447731438,6.380122536899765,5.978885764901122,5.5,5.5,5.5,4.75,4.25,1066.0,1060.33,1052.33,1042.67,1029.33,5.43372200355424,5.459585514144159,6.003887067106539,6.131226489483141,5.953243334287785,3.73,3.6,3.5,3.4,3.5,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Franklin,5.5,1069.0,125.0,613.0,3.8,3.3083,13.664687668229693,3.951243718581428,3.784189633918261,4.248495242049359,4.189654742026425,4.262679877041316,3.8918202981106265,3.8918202981106265,5.5,5.5,5.5,4.75,4.25,1066.0,1060.33,1052.33,1042.67,1029.33,4.465908118654584,3.871201010907891,4.343805421853684,4.356708826689592,4.0943445622221,3.73,3.6,3.5,3.4,3.5,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Manukau,5.5,1069.0,983.33,574.75,3.8,3.3083,13.835313185260452,5.8888779583328805,5.720311776607412,6.154858094016418,6.210600077024653,6.0867747269123065,6.107022887742255,5.605802066295998,5.5,5.5,5.5,4.75,4.25,1066.0,1060.33,1052.33,1042.67,1029.33,5.808142489980444,5.8805329864007,5.616771097666572,6.19644412779452,6.018593214496234,3.73,3.6,3.5,3.4,3.5,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,NorthShore,5.5,1069.0,640.0,651.75,3.8,3.3083,14.01436141670944,5.472270673671475,4.983606621708336,5.780743515792329,5.746203190540153,5.69035945432406,5.720311776607412,5.429345628954441,5.5,5.5,5.5,4.75,4.25,1066.0,1060.33,1052.33,1042.67,1029.33,4.997212273764115,5.525452939131784,5.389071729816501,5.552959584921617,4.941642422609304,3.73,3.6,3.5,3.4,3.5,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Papakura,5.5,1069.0,208.33,604.0,3.8,3.3083,13.62918097977278,4.204692619390966,4.0943445622221,4.709530201312334,4.663439094112067,4.653960350157523,4.394449154672439,4.30406509320417,5.5,5.5,5.5,4.75,4.25,1066.0,1060.33,1052.33,1042.67,1029.33,4.3694478524670215,4.23410650459726,4.795790545596741,5.1298987149230735,4.23410650459726,3.73,3.6,3.5,3.4,3.5,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Rodney,5.5,1069.0,158.33,620.0,3.8,3.3083,13.937728190688524,5.030437921392435,4.060443010546419,5.288267030694535,5.308267697401205,5.318119993844216,5.187385805840755,4.897839799950911,5.5,5.5,5.5,4.75,4.25,1066.0,1060.33,1052.33,1042.67,1029.33,4.382026634673881,4.248495242049359,4.418840607796598,4.343805421853684,4.143134726391533,3.73,3.6,3.5,3.4,3.5,3.1471,2.5164,1.3759,0.7945,0.2388
2023-12,Waitakere,5.5,1069.0,145.83,588.5,3.8,3.3083,13.73538451348499,5.575949103146316,4.820281565605037,5.84354441703136,5.817111159963204,5.655991810819852,5.468060141135132,5.393627546352362,5.5,5.5,5.5,4.75,4.25,1066.0,1060.33,1052.33,1042.67,1029.33,5.288267030694535,5.517452896464707,5.267858159063328,5.6240175061873385,5.123963979403259,3.73,3.6,3.5,3.4,3.5,3.1471,2.5164,1.3759,0.7945,0.2388
