mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__colsample_bytree,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0010623931884766,0.17214882880839893,0.008892440795898437,0.0008471246450926258,0.8,0.03,3,800,0.1,1.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10249467555402222,-0.07749701776790124,-0.10848526560369215,-0.10275040271189137,-0.05298191775660379,-0.08884185587882217,0.020882294986914924,11,-0.012325417708269618,-0.012836589666062721,-0.013639592937604592,-0.014624439548349135,-0.015717190198410412,-0.013828646011739295,0.0012230698007970379
0.8763572692871093,0.16437745587956681,0.008602046966552734,0.0005839809433434463,0.8,0.1,3,800,0.0,5.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10629582965912672,-0.07370903423298958,-0.10679700971207694,-0.10239331669695974,-0.05619565357405268,-0.08907816877504113,0.020519105424792957,12,-0.0006082342171965174,-0.0006413678431429861,-0.0007292935796081997,-0.0008560343880552577,-0.0014098044842088297,-0.0008489469024423582,0.0002932439393543806
0.5051609516143799,0.062109176707452314,0.007453632354736328,0.0004243979666390026,0.8,0.1,3,400,0.0,5.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10636029232658847,-0.07357381875287287,-0.10731356252992859,-0.10235869823881284,-0.05630638790926347,-0.08918255195149324,0.020600455597737023,13,-0.002257442584362306,-0.0031007455511098754,-0.004171533471827169,-0.004888825198181092,-0.006608775287904361,-0.004205464418676961,0.001500615156633473
0.46773080825805663,0.062222482012226084,0.007637739181518555,0.0004892948506184962,0.8,0.05,3,400,0.0,5.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10357476303777205,-0.07425876042085984,-0.10759329949674475,-0.1038603790842739,-0.056907615991061214,-0.08923896360614234,0.02012910881282465,14,-0.0074524949776552715,-0.00968729251323777,-0.011679991580820238,-0.013995914782679135,-0.01568059537563444,-0.011699257846005371,0.0029396956359063636
1.08882417678833,0.13676735776944587,0.008243417739868164,0.000772102076981729,1.0,0.03,3,800,0.1,5.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10611342026643121,-0.07392317108357718,-0.10784014793334316,-0.10592003427551587,-0.05280341097105873,-0.08932003690598524,0.022231057539620454,15,-0.012657118469302077,-0.01363497816380288,-0.01468204398741138,-0.01605407713409976,-0.0173217606607572,-0.01486999568307466,0.0016655701765159708
0.5114282608032227,0.08534092557504468,0.007706546783447265,0.0005574130236120415,0.8,0.05,3,400,0.1,5.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10378835509789046,-0.07812498568138555,-0.1072932586460341,-0.10574577313173353,-0.05369816499674572,-0.08973010751075787,0.020955094284265226,16,-0.013900683802525094,-0.015742689194230552,-0.01681131693076896,-0.018390635224557497,-0.020381148024282487,-0.017045294635272917,0.0022171135706055426
0.6855930805206298,0.1894259083226368,0.007651805877685547,0.0009205708808845995,0.8,0.03,3,800,0.0,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.11036038986865775,-0.07390055672453467,-0.10750050236832441,-0.10417222935689971,-0.052737741249114414,-0.08973428391350619,0.022667069151069384,17,-0.005105054262629989,-0.007057767648774267,-0.008303982843438643,-0.010102602997592856,-0.01127940707630092,-0.008369762965747336,0.0021841586516783023
0.8633711814880372,0.14620937847344093,0.010825204849243163,0.0058392551956945446,0.8,0.05,3,800,0.0,5.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 1.0}",-0.10868334587595474,-0.07819939876957308,-0.10804481901726377,-0.09818813695311866,-0.0566669455973406,-0.08995652924265017,0.01996028932618898,18,-0.0031839701631409777,-0.004377021447166036,-0.005630373158395323,-0.00669344998134942,-0.008137804159558663,-0.0056045237819220845,0.0017303051599650108
0.6369007110595704,0.054204134472889444,0.007622146606445312,0.0013528616222077447,1.0,0.03,3,400,0.0,5.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10546002537607986,-0.07400974728352723,-0.10642454656184379,-0.10979966736217256,-0.05410888446275328,-0.08996057420927535,0.022111795614665378,19,-0.012725769163421836,-0.01593968901220982,-0.018468126180841135,-0.020961051165538327,-0.023133346654396255,-0.018245596435281473,0.003663305017033993
0.2907542705535889,0.034389496190245124,0.004691457748413086,5.910330695477191e-05,0.8,0.03,3,400,0.1,5.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.1043168031974397,-0.0761407378826248,-0.10858235643106284,-0.10603377502186517,-0.05537032211676296,-0.0900887989299511,0.020969554483880364,20,-0.018105355207022472,-0.02045880343923773,-0.02242122207730866,-0.024669985363492276,-0.026676614318639835,-0.0224663960811402,0.0030210226660798193
0.31730189323425295,0.04202874627304865,0.004929018020629883,0.00021538942925924351,0.8,0.03,3,400,0.1,1.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10358637303746686,-0.07888970113700092,-0.10863682576426642,-0.10594372286885827,-0.05397664375176019,-0.09020665331187053,0.021009666889582074,21,-0.016560597871110118,-0.018483279166283423,-0.02010057507366126,-0.022284206080724667,-0.023987044397429078,-0.02028314051784171,0.0026402015877260553
0.7979747772216796,0.16266456270148708,0.008518743515014648,0.0010651435918413597,0.8,0.1,3,800,0.0,5.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 1.0}",-0.10713598300138671,-0.08176111666478064,-0.11215022679594178,-0.09713601295306505,-0.053046397891703526,-0.09024594746137554,0.02129949575939603,22,-0.0013816458675961951,-0.0013373926153979075,-0.0013743175624690745,-0.0015623613210042036,-0.002300722423476094,-0.001591287957988695,0.00036321421082716323
1.1643301486968993,0.1551988464629387,0.008833885192871094,0.0021819320631303696,1.0,0.03,3,800,0.0,1.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10740577258644353,-0.07584735399623005,-0.11026787547805084,-0.1043705852092456,-0.053652543370722734,-0.09030882612813854,0.022096241940289592,23,-0.003418553057294538,-0.004726914274349324,-0.006164181606156696,-0.0077980279191897164,-0.0092316991015599,-0.006267875191710034,0.0020798831251875385
0.6969960689544678,0.16584654415995492,0.008397388458251952,0.0012177886704722576,0.8,0.1,3,800,0.0,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.1118273987481576,-0.07413050951595494,-0.11307942795017203,-0.10006418123111192,-0.052620612184717815,-0.09034442592602286,0.023489781991524735,24,-0.0012328197960216345,-0.001205850542945766,-0.0012069817690623544,-0.001210344470741826,-0.0012383092953680752,-0.0012188611748279311,1.3827534631885644e-05
0.440782356262207,0.07222860955766548,0.008240461349487305,0.0015325062891916228,0.8,0.1,3,400,0.0,5.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 1.0}",-0.10732207011711543,-0.08112253725486106,-0.11225202454853646,-0.09739579543839712,-0.053653045308429154,-0.09034909453346784,0.021209458385321848,25,-0.0029878651538203945,-0.00437822396458091,-0.005103807620216126,-0.006593257969715109,-0.0085158667780497,-0.005515804297276447,0.0018981879724124626
0.4984159469604492,0.10525093621697779,0.008036422729492187,0.0009515708184179005,0.8,0.1,3,400,0.0,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.11184144252759959,-0.07417376238042281,-0.11295690930927481,-0.10046533090606695,-0.0524283076199736,-0.09037315054866754,0.023558425696658867,26,-0.0014371666662672305,-0.0022521119045294095,-0.003167537665043565,-0.0044114224031039685,-0.005405099624157506,-0.0033346676526203357,0.0014315347508974756
0.8614872932434082,0.07151308898073991,0.00796356201171875,0.00017281756192519834,0.8,0.05,3,800,0.0,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.11076833917848544,-0.0764118557117278,-0.10976780198206794,-0.10112436391980889,-0.054408143040661286,-0.09049610076655026,0.021890768589591738,27,-0.0017995450774074856,-0.002479455699713242,-0.003969939324062233,-0.004929249881800234,-0.005678267398819894,-0.003771291476360618,0.001454201453759067
1.0920869350433349,0.13018785593719723,0.010154199600219727,0.002865526859946839,1.0,0.05,3,800,0.0,1.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10800482598897722,-0.07392711437333467,-0.10945901189126307,-0.10830980648662007,-0.052862710207986385,-0.09051269378963629,0.023126943538260076,28,-0.000938228844790719,-0.0016356887043348515,-0.002375209865836769,-0.0030277787783579207,-0.004177954276627199,-0.002430972093989492,0.0011199993275835558
0.6511633396148682,0.08195084317578631,0.009867286682128907,0.0027388397906813727,1.0,0.03,3,400,0.1,5.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10741515046772203,-0.07513107000983153,-0.10856313455857187,-0.1088122109630377,-0.05306919243824599,-0.09059815168748184,0.02273744669385959,29,-0.01761362633411109,-0.02003442076609562,-0.021831939459645424,-0.024637510489527066,-0.02610976385661159,-0.02204545218119816,0.003064908189240977
0.43495912551879884,0.05751294434159206,0.007202625274658203,0.00014820456347088066,0.8,0.05,3,400,0.0,5.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 1.0}",-0.1087595996523516,-0.07834096834536719,-0.10844096401844489,-0.09955657146999056,-0.057900360666971774,-0.09059969283062522,0.01973748463348779,30,-0.008401255128647893,-0.011116281817201555,-0.012729529886671082,-0.01506763676867725,-0.017693585092285267,-0.013001657738696609,0.003196086724462201
1.2731863021850587,0.15023324994128578,0.008507871627807617,0.00035108712700108324,1.0,0.05,3,800,0.0,5.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10821236792679992,-0.07575045361478189,-0.10976846447979335,-0.10498292628044811,-0.05437039926883109,-0.09061692231413086,0.021989023025382262,31,-0.001946539487265754,-0.002949516608372536,-0.0038246633730395123,-0.004660372774361753,-0.006132165322050749,-0.0039026515130180612,0.0014342800206572958
0.47006635665893554,0.06687512616137933,0.007374620437622071,0.0001441496632219059,0.8,0.1,3,400,0.1,5.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.1040823966128946,-0.07491103586597644,-0.10977487897615189,-0.1062171484953915,-0.05815685674101837,-0.09062846333828657,0.020455040545635315,32,-0.011282059467035581,-0.011149916928811933,-0.011646482740524352,-0.011946421065842023,-0.013068331966906951,-0.011818642433824168,0.0006845152078946992
0.3041313648223877,0.02398235914893819,0.00520472526550293,0.0005148442484588636,0.8,0.03,3,400,0.0,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.10959983489859289,-0.07564291605868988,-0.10966363268276155,-0.10452107212831091,-0.05377771165347743,-0.09064103348436653,0.02235083410884851,33,-0.01175246574631378,-0.014539743521734566,-0.016240921364798846,-0.019646575878921862,-0.021158489163782573,-0.016667639135110327,0.0034032559510713597
0.9057414054870605,0.23192074262732967,0.009527587890625,0.002403541836892821,0.8,0.1,3,800,0.1,5.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10410918150600595,-0.07476915305863296,-0.10977178635068713,-0.105937397197624,-0.058672283655612535,-0.09065196035371252,0.020274478617676745,34,-0.009627352126109172,-0.00919848431096964,-0.009298249200951278,-0.009127759037169903,-0.009361085390793292,-0.009322586013198656,0.00017222987497456492
0.30173463821411134,0.05871540472128362,0.00738229751586914,0.0003564922932244156,0.8,0.1,3,400,0.1,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.10606181458829088,-0.08097049041122673,-0.10973500042885818,-0.10069553670877458,-0.0558246943396015,-0.09065750729535038,0.020045790662693404,35,-0.015582197029012639,-0.01662002759369817,-0.016213165413222746,-0.016850320559646855,-0.01671803461045972,-0.016396749041208025,0.00045956561672652943
0.4341740608215332,0.09264213675839562,0.0074787139892578125,0.0002083176519388532,0.8,0.1,3,800,0.1,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.10606181458829088,-0.08097049041122673,-0.10973500042885818,-0.10069553670877458,-0.0558246943396015,-0.09065750729535038,0.020045790662693404,35,-0.015582197029012639,-0.01662002759369817,-0.016213165413222746,-0.016850320559646855,-0.01671803461045972,-0.016396749041208025,0.00045956561672652943
0.5756354808807373,0.040477141294725676,0.007726001739501953,0.0003700479827601489,1.0,0.05,3,400,0.0,1.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10834716109262903,-0.07407345005509086,-0.10964342930454911,-0.10892770245004746,-0.0526197729595148,-0.09072230317236626,0.023362655296096314,37,-0.0048411957774049715,-0.006394637660552434,-0.00811656697295719,-0.009884432646480427,-0.011864696186338017,-0.008220305848746608,0.002482462885669881
1.0799212455749512,0.14471125745880237,0.008467149734497071,0.00026258965549406937,1.0,0.05,3,800,0.1,5.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 5.0, 'xgb__subsample': 0.8}",-0.10790849677227268,-0.07381992005979884,-0.1098867332422939,-0.1084705821403802,-0.053572574236039776,-0.09073166129015708,0.022993192530571964,38,-0.01077546379019811,-0.01100126482288548,-0.011289282349403509,-0.011587778490349828,-0.012648886073122416,-0.01146053510519187,0.0006539034037608459
0.438902473449707,0.06018803949692511,0.007640266418457031,0.00021932325047086258,0.8,0.05,3,400,0.0,1.0,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}",-0.11077803101969025,-0.07712971407335911,-0.11077798318814279,-0.10144407221424855,-0.05362205295033396,-0.09075037068915494,0.02227376015760685,39,-0.006402100407256066,-0.00821806054198929,-0.010030388645127064,-0.012589175873269411,-0.013682229553308846,-0.010184391004190135,0.002691236115805723
0.6616487979888916,0.10849400002821237,0.009822559356689454,0.003416429497292041,1.0,0.03,3,400,0.0,1.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.03, 'xgb__max_depth': 3, 'xgb__n_estimators': 400, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10811323995683704,-0.07657413537298599,-0.1119193934076643,-0.10588994802608566,-0.05331936061168663,-0.09116321547505193,0.02271562243513045,40,-0.009934379634722122,-0.01214775805061348,-0.014378024138903003,-0.017416243324756685,-0.01914182655491346,-0.014603646340781751,0.00335827710870573
0.9879518985748291,0.25834207795303044,0.011198854446411133,0.002132748457806662,0.8,0.05,3,800,0.1,1.0,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10771744616925939,-0.07782518565164898,-0.11130962995050332,-0.10353040874418412,-0.05581605152506709,-0.09123974440813257,0.021261062038096253,41,-0.010744018783403957,-0.010723303985601996,-0.01099750456318875,-0.0111202902356141,-0.011917184653592545,-0.01110046044428027,0.0004352767441716676
1.2670479774475099,0.181830059350118,0.00956740379333496,0.0026321559392470067,1.0,0.1,3,800,0.0,1.0,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 800, 'xgb__reg_alpha': 0.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}",-0.10772993110075368,-0.07394265671771082,-0.11342631739503747,-0.10035981053633443,-0.06084421142219222,-0.09126058543440572,0.020349060816515236,42,-0.000506363614540723,-0.0005275941607621581,-0.0005293522766300479,-0.0005517584132110659,-0.0006461046594547781,-0.0005522346249197546,4.9085056975711985e-05
