Month,Scenario,District,Net_migration_monthly,weeklyrent,Consents_forecast,sales_count_forecast,CPI,CGPI_Dwelling,OCR,2YearFixedRate,unemployment_rate
2026-04-01,Base,NorthShore,174.22183421516755,580.6789587852495,182.83213932019356,339.38986407436545,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,Base,Papakura,174.22183421516755,580.6789587852495,61.924581840709045,83.57240523212677,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,Base,Rodney,174.22183421516755,580.6789587852495,62.226285040907456,204.63607148380527,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-04-01,Base,Waitakere,174.22183421516755,580.6789587852495,130.10950508553375,338.1371727753827,1361.6864651928413,1097.9366210080682,1.1732799507984235,4.734945717202666,6.383462491232055
2026-05-01,Base,AucklandCity,174.22183421516755,580.6789587852495,329.98515389708734,548.5569102915315,1366.762772415248,1098.1970943404372,0.9474484955282968,4.643379585443492,6.439555229179973
2026-05-01,Base,Franklin,174.22183421516755,580.6789587852495,105.0034280471438,85.42110278109791,1366.762772415248,1098.1970943404372,0.9474484955282968,4.643379585443492,6.439555229179973
2026-05-01,Base,Manukau,174.22183421516755,580.6789587852495,323.4392527464114,478.220260574704,1366.762772415248,1098.1970943404372,0.9474484955282968,4.643379585443492,6.439555229179973
2026-05-01,Base,NorthShore,174.22183421516755,580.6789587852495,217.35978615395095,326.94474555873336,1366.762772415248,1098.1970943404372,0.9474484955282968,4.643379585443492,6.439555229179973
2026-05-01,Base,Papakura,174.22183421516755,580.6789587852495,73.61897047540988,80.50788092587833,1366.762772415248,1098.1970943404372,0.9474484955282968,4.643379585443492,6.439555229179973
2026-05-01,Base,Rodney,174.22183421516755,580.6789587852495,73.9776499905155,197.13225233135327,1366.762772415248,1098.1970943404372,0.9474484955282968,4.643379585443492,6.439555229179973
2026-05-01,Base,Waitakere,174.22183421516755,580.6789587852495,154.68054088925967,325.7379893135916,1366.762772415248,1098.1970943404372,0.9474484955282968,4.643379585443492,6.439555229179973
2026-06-01,Base,AucklandCity,174.22183421516755,580.6789587852495,281.28533573175054,504.9005423047367,1371.9096941518535,1098.42106298311,0.7187414382195516,4.550889201428235,6.495113473227966
2026-06-01,Base,Franklin,174.22183421516755,580.6789587852495,89.50682829942387,78.62294742677459,1371.9096941518535,1098.42106298311,0.7187414382195516,4.550889201428235,6.495113473227966
2026-06-01,Base,Manukau,174.22183421516755,580.6789587852495,275.70549075663695,440.1615664215397,1371.9096941518535,1098.42106298311,0.7187414382195516,4.550889201428235,6.495113473227966
2026-06-01,Base,NorthShore,174.22183421516755,580.6789587852495,185.2814276667835,300.925166084517,1371.9096941518535,1098.42106298311,0.7187414382195516,4.550889201428235,6.495113473227966
2026-06-01,Base,Papakura,174.22183421516755,580.6789587852495,62.75414691189318,74.10073955258066,1371.9096941518535,1098.42106298311,0.7187414382195516,4.550889201428235,6.495113473227966
