mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.5357815265655517,0.18339923930059385,0.1391603946685791,0.008266614208750685,,sqrt,1,5,600,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.1193875479804191,-0.09580115836088071,-0.11573988103533807,-0.10267900063748711,-0.07142283710821705,-0.10100608502446842,0.017088132670288494,11,-0.028182818385549657,-0.029828133315019417,-0.02889071840047488,-0.030138350518841187,-0.030503497184545016,-0.02950870356088603,0.0008518194843774862
3.4193959712982176,0.28403681945795517,0.5104985713958741,0.13530447315053565,10,0.5,1,2,600,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.11417023197566804,-0.09002921095789135,-0.11863032723364907,-0.11481000481509421,-0.0674059646381168,-0.10100914792408389,0.01961589502077699,12,-0.019379946176151346,-0.021120490795384455,-0.020705718382056496,-0.022094009310083564,-0.022605149293077675,-0.021181062791350708,0.0011256230315835937
2.372871208190918,0.12790412934250894,0.27141509056091306,0.045302005562299456,10,sqrt,1,5,600,"{'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.11944239612626886,-0.09476455729574346,-0.11569755609191804,-0.10293891616356067,-0.07221372078585173,-0.10101142929266856,0.016896327940780075,13,-0.028137451299816884,-0.029860760906549638,-0.029159124751771907,-0.03053557804217951,-0.03142289130587827,-0.029823161261239246,0.0011270004595170025
1.2942218780517578,0.47916849620478547,0.1335442543029785,0.04681731689619938,,0.5,1,5,300,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.1147814392869421,-0.09087167937244935,-0.11787231037145726,-0.11562767237788267,-0.06653816610697054,-0.10113825350314039,0.019893099452497072,14,-0.023376040245950344,-0.025319381269824727,-0.024014195728211462,-0.026000847550366482,-0.02629062468831058,-0.025000217896532718,0.001129466016161733
1.872044849395752,0.5064931561399232,0.33521428108215334,0.14491726692363224,20,0.5,1,5,300,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.11478143928694091,-0.09087167937244882,-0.11787231037145658,-0.11562767237788406,-0.0665381661069716,-0.10113825350314039,0.019893099452496683,14,-0.023376040245950306,-0.025319381269824345,-0.024014195728211663,-0.026000847550366708,-0.026290624688310307,-0.025000217896532662,0.0011294660161616646
1.5485921382904053,0.21193815508533453,0.21553239822387696,0.08671264872592098,10,0.5,1,2,300,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.11343289921818044,-0.09119756259406864,-0.1187652589925791,-0.11598374861803144,-0.06832086882722693,-0.10154006765001733,0.019273033807175963,16,-0.019479809312859274,-0.021205896251689806,-0.020650278564594712,-0.022208085937163703,-0.022626366670998002,-0.021234087347461097,0.0011230524318134214
1.7383028984069824,0.4678297179922573,0.431314754486084,0.5523415335075147,10,0.5,1,5,300,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.11490994570667064,-0.09119711350014717,-0.11893475099645338,-0.11535523580324204,-0.0682387843686651,-0.10172716607503567,0.019431750609260084,17,-0.023410430423823576,-0.025312066462715103,-0.024209028414361164,-0.026660844516131304,-0.026691973996666212,-0.02525686876273947,0.0013069832186946204
3.291809558868408,0.1594000185257652,0.4233501434326172,0.15758891330071467,20,0.5,1,5,600,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.11447691591100755,-0.08999453680515554,-0.11844173562992523,-0.11843790253527842,-0.06774954045611865,-0.10182012626749708,0.02006625073911723,18,-0.023378805967473243,-0.02522147942592731,-0.024196812978923097,-0.026026088972477997,-0.026328525177716288,-0.025030342504503582,0.001107760534357958
1.9086595058441163,0.2063781424911851,0.3263556480407715,0.0881581844727974,,0.5,1,5,600,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.11447691591100728,-0.08999453680515568,-0.11844173562992413,-0.11843790253527954,-0.06774954045611903,-0.10182012626749712,0.020066250739117057,19,-0.023378805967473222,-0.02522147942592732,-0.024196812978923177,-0.02602608897247838,-0.026328525177716274,-0.025030342504503672,0.0011077605343580179
3.5020264625549316,0.35769423470264194,0.6215612411499023,0.22368858938471914,20,0.5,1,2,600,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.1150384064456451,-0.09015209866364725,-0.11933379109414397,-0.11525220860329821,-0.0694215437665268,-0.10183960971465227,0.01922332614620427,20,-0.019429483982912565,-0.02084195426317636,-0.02020235935710245,-0.02177075466868318,-0.02177729314914024,-0.02080436908420296,0.000909353587223106
2.1317129611968992,0.2876729924130027,0.34053573608398435,0.10324944172689114,,0.5,1,2,600,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.11503840644564647,-0.09015209866364725,-0.11936511615483239,-0.11527483130345567,-0.06942288840963731,-0.10185066819544382,0.019231733741686085,21,-0.019429483982912537,-0.020841954263176338,-0.02020008347000854,-0.021767766640861375,-0.021777284524554363,-0.02080331457630263,0.0009090188707904996
1.3330783367156982,0.011911021146843356,0.14116649627685546,0.010975201682206542,,sqrt,2,2,600,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.11992670856431738,-0.09911664343791693,-0.1152043730166694,-0.10279414614906923,-0.07253982920515514,-0.10191634007462562,0.016568243287864694,22,-0.030211709425838035,-0.032132236518016846,-0.030888294879834823,-0.032161718204622027,-0.032752586283056315,-0.03162930906227361,0.0009334707261744803
2.3967126846313476,0.16081363527331513,0.23705720901489258,0.011920069588203358,20,sqrt,2,2,600,"{'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.11992670856431839,-0.0991166434379182,-0.11520437301666869,-0.10279414614906784,-0.07253982920515518,-0.10191634007462566,0.01656824328786473,23,-0.030211709425838368,-0.03213223651801631,-0.03088829487983478,-0.03216171820462189,-0.03275258628305635,-0.03162930906227354,0.0009334707261743206
3.476171684265137,0.21651731836131624,0.5502976417541504,0.19993010124533525,10,0.5,1,5,600,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.11482955768368817,-0.08955054846198954,-0.11912175598496244,-0.11896975272482639,-0.0687633387901902,-0.10224699072913135,0.020025404144640848,24,-0.023390201484210955,-0.025215923439415772,-0.02440751246113397,-0.026555168520254212,-0.026796922611657028,-0.025273145703334388,0.0012855779089002016
1.7129096031188964,0.3182557552027163,0.23400330543518066,0.07591320862158571,20,0.5,1,2,300,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.11512759582798071,-0.09298018214886765,-0.12025349361617428,-0.11585041894605444,-0.06741781088952566,-0.10232590028572056,0.019870137237366067,25,-0.019505245515073297,-0.021007939183522263,-0.020332331927987862,-0.021700041322346344,-0.02177208283557224,-0.0208635281569004,0.0008571092804783508
0.9628261089324951,0.16889454169339263,0.23657660484313964,0.2211612394096267,,0.5,1,2,300,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.11512759582798313,-0.09298018214886691,-0.12033957448835561,-0.11589538625021528,-0.06741781088952603,-0.10235210992098938,0.019891810045530818,26,-0.019505245515073343,-0.021007939183522294,-0.020333652509615576,-0.021692888103954762,-0.021772082835572103,-0.020862361629547615,0.0008555532950398966
2.3032806396484373,0.15635044244469862,0.23533172607421876,0.02162590051510686,10,sqrt,2,2,600,"{'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.11994868914582185,-0.0988357748958033,-0.11687844861004731,-0.10275269925388504,-0.07420413697358536,-0.10252394977582857,0.016280908674378345,27,-0.030284851184505777,-0.03214509782175381,-0.03100709113512019,-0.03255063417241972,-0.03343843993419523,-0.03188522284959895,0.0011184896348182078
3.2476492404937742,0.2962706991871664,0.465394115447998,0.12020932190405076,,0.5,2,2,600,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.1145243965457477,-0.09250615014182707,-0.12006346178677936,-0.11785667489845698,-0.06785698484478263,-0.10256153364351875,0.01994434941655329,28,-0.024437665293856523,-0.02611500108475164,-0.025326296707234956,-0.0271030577112561,-0.02730187136534501,-0.026056778432488846,0.0010773557930864167
3.0156342029571532,0.2579923172191653,0.4732189655303955,0.1771373755080108,20,0.5,2,2,600,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.11452439654574788,-0.09250615014182818,-0.12006346178678111,-0.11785667489845808,-0.0678569848447817,-0.10256153364351939,0.019944349416553993,29,-0.024437665293856974,-0.026115001084751576,-0.02532629670723482,-0.027103057711256245,-0.027301871365345405,-0.026056778432489002,0.0010773557930864187
1.9147145748138428,0.4859340055397503,0.2812063694000244,0.13757197119215875,20,0.5,2,2,300,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.11444566618803907,-0.0930854636047054,-0.11951762043047996,-0.11841277358761784,-0.06750363955651374,-0.1025930326734712,0.01999425004084828,30,-0.024217650397216916,-0.02608498711241544,-0.025461582893844408,-0.02723247439354319,-0.02737472490749392,-0.026074283940902776,0.001170910507140685
1.9083340644836426,0.5029965680050233,0.24222955703735352,0.11490116399356301,,0.5,2,2,300,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.11444566618803914,-0.0930854636047073,-0.11951762043047962,-0.11841277358761731,-0.06750363955651467,-0.10259303267347161,0.01999425004084764,31,-0.02421765039721708,-0.026084987112415664,-0.025461582893844106,-0.027232474393543045,-0.02737472490749397,-0.02607428394090277,0.0011709105071406475
1.9334060192108153,0.5746774223665857,0.41041955947875974,0.3168852454957002,10,0.5,2,2,300,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.11452589847036032,-0.09295713633174894,-0.11970493831463501,-0.11863180951516415,-0.06733448097204338,-0.10263085272079038,0.020141806165222945,32,-0.02427957798674811,-0.026238812200630596,-0.025426591863037935,-0.02745698038351383,-0.027803073905962504,-0.026241007267978594,0.001298393229695879
1.3815483570098877,0.136512310583051,0.15965666770935058,0.01773970220246855,,sqrt,2,5,600,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.12043261118369938,-0.1004168485201915,-0.11649339056088813,-0.10171250610598861,-0.07427542848567999,-0.10266615697128953,0.016240945701821993,33,-0.031068147942509075,-0.03371992143911747,-0.03220201364532509,-0.033639531632230574,-0.03441943971141056,-0.033009810874118556,0.0012091691370092264
2.2745870113372804,0.11217517483523262,0.2456977367401123,0.03727970939433562,20,sqrt,2,5,600,"{'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.12043261118369981,-0.10041684852019066,-0.1164933905608877,-0.10171250610598857,-0.07427542848568104,-0.10266615697128956,0.016240945701821666,34,-0.03106814794250915,-0.03371992143911744,-0.03220201364532485,-0.03363953163223028,-0.034419439711410454,-0.03300981087411843,0.001209169137009175
1.7913765907287598,0.2617339989212672,0.23317012786865235,0.14833564073040412,20,0.5,2,5,300,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.11629835976987542,-0.09307833281192468,-0.12128023693371648,-0.11477579729838437,-0.06796345116119197,-0.1026792355950186,0.019875450295488074,35,-0.02575162467188805,-0.027670529305104077,-0.026368803488502648,-0.02855650695048262,-0.028775152218729488,-0.027424523326941376,0.0011898939915759264
1.944501781463623,0.4627456022537789,0.3918370246887207,0.28411525877091004,,0.5,2,5,300,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.11629835976987618,-0.09307833281192512,-0.12128023693371663,-0.11477579729838339,-0.06796345116119237,-0.10267923559501875,0.019875450295487904,36,-0.02575162467188778,-0.027670529305103934,-0.02636880348850251,-0.028556506950482733,-0.028775152218729626,-0.027424523326941314,0.0011898939915760745
3.077460432052612,0.42889852326209527,0.3315280914306641,0.1086894921404782,10,0.5,2,2,600,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 600}",-0.11448964047447083,-0.09212310315216785,-0.11986203028516762,-0.11898861635390313,-0.06849239931989347,-0.10279115791712057,0.01990396478664977,37,-0.024452778656469894,-0.026175897384251127,-0.0252994973939075,-0.02737946277252801,-0.02761859815868491,-0.02618524687316829,0.0012055482733428458
3.118971347808838,0.3636210254964698,0.46197075843811036,0.14266240448586978,20,0.5,2,5,600,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.11603338600621713,-0.09369593250453065,-0.12034201616542262,-0.11556663134252779,-0.06848446662842395,-0.10282448652942441,0.01952571939653287,38,-0.02582597038953073,-0.027680178528281307,-0.026462908132482463,-0.028477567037311042,-0.02893987340820388,-0.027477299499161882,0.0011778535699186687
2.961326837539673,0.3050409742562205,0.3137042999267578,0.0829757792339276,,0.5,2,5,600,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.11603338600621718,-0.09369593250452957,-0.12034201616542257,-0.11556663134252783,-0.06848446662842515,-0.10282448652942447,0.019525719396532554,39,-0.02582597038953018,-0.027680178528281113,-0.026462908132482012,-0.028477567037311347,-0.028939873408203927,-0.027477299499161716,0.0011778535699189581
1.3670526504516602,0.21436975254474672,0.14929475784301757,0.03392120788621808,20,sqrt,2,2,300,"{'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.12203200164947987,-0.09911775937372895,-0.1158018720304568,-0.10431185592475141,-0.07305322691945614,-0.10286334317957462,0.016968285800411983,40,-0.03009856867616364,-0.03235372681083894,-0.031136766557911266,-0.03206726199717075,-0.033085798567726935,-0.031748424521962304,0.0010346755348131628
0.7753665924072266,0.1043267384181925,0.06671314239501953,0.004135876385431161,,sqrt,2,2,300,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.12203200164948093,-0.09911775937372982,-0.11580187203045748,-0.10431185592475169,-0.07305322691945576,-0.10286334317957513,0.01696828580041242,41,-0.030098568676163378,-0.03235372681083886,-0.03113676655791123,-0.03206726199717043,-0.033085798567726914,-0.03174842452196216,0.001034675534813217
2.3800477981567383,0.09965715602595378,0.2722920894622803,0.05760059013875843,10,sqrt,2,5,600,"{'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.12051799090410761,-0.10060518015690963,-0.11688446489525642,-0.10258147417540231,-0.07477882304363183,-0.10307358663506157,0.016136768267091567,42,-0.031077842043679492,-0.033836521464099004,-0.03246044211360806,-0.033983223518803715,-0.035064726010991885,-0.033284551030236434,0.0013791705932236565
1.448423433303833,0.27986235804525367,0.15100440979003907,0.048124995938613205,10,sqrt,2,2,300,"{'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-0.12224375498421106,-0.09877912342422505,-0.11725291923967755,-0.10340763790520556,-0.07403096301775232,-0.10314287971421432,0.01691480304993214,43,-0.030208733350034035,-0.032336715190209996,-0.03126521020387248,-0.032715039078418655,-0.03375556354120901,-0.03205625227274884,0.0012197862120086978
1.730146551132202,0.21376199431273385,0.2239163875579834,0.08388518623470312,10,0.5,2,5,300,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.11624550907002522,-0.09338202107284126,-0.12180049183858378,-0.11539543859434882,-0.06901733525522324,-0.10316815916620445,0.01964553148233113,44,-0.025768085965299867,-0.02764333552827356,-0.026533597827055923,-0.028672855021405208,-0.029092581634435802,-0.02754209119529407,0.0012535590354745155
2.951380968093872,0.13195592055736424,0.4275336742401123,0.11132081331290707,10,0.5,2,5,600,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 600}",-0.11619257760781808,-0.09374426584922488,-0.12064647330862346,-0.11622752420201797,-0.06931768019322372,-0.10322570423218162,0.019392380415611123,45,-0.025846266522153293,-0.027685934176375222,-0.026634120660764288,-0.028645940127125798,-0.029138668340989143,-0.027590185965481545,0.0012228571567177073
1.5105491638183595,0.3481915563262356,0.18032126426696776,0.06643627299863296,20,sqrt,2,5,300,"{'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.11995313693249086,-0.10034937945991619,-0.11773166907910572,-0.10475708790661616,-0.07350295222524096,-0.10325884512067399,0.016639019780690746,46,-0.03075042439698876,-0.033907809888021334,-0.03273188635241966,-0.03363228402674786,-0.03486498123422928,-0.03317747717968138,0.0013911895242878375
0.8909111499786377,0.2023996473163946,0.09196391105651855,0.017553652123020815,,sqrt,2,5,300,"{'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.1199531369324925,-0.10034937945991675,-0.1177316690791061,-0.1047570879066163,-0.07350295222524224,-0.10325884512067478,0.016639019780690666,47,-0.030750424396988486,-0.03390780988802138,-0.03273188635241978,-0.033632284026748095,-0.03486498123422933,-0.03317747717968141,0.0013911895242879574
1.4130098342895507,0.20380436203856103,0.14856748580932616,0.04364964946648653,10,sqrt,2,5,300,"{'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-0.12008404152034224,-0.10059607456589884,-0.11788365417601682,-0.10412797022066643,-0.07499086606230952,-0.10353652130904678,0.016146275849096888,48,-0.030773012388330245,-0.03403924035683608,-0.0330074126913007,-0.034035362441627845,-0.0353790893530921,-0.033446823446237395,0.0015344924154124787
2.0743200302124025,0.733562710376278,0.400361156463623,0.41016699075590324,10,0.5,1,10,300,"{'rf__max_depth': 10, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-0.12009850526018295,-0.09232266216747054,-0.11915702068235245,-0.1174158809948431,-0.06895323434436625,-0.10358946068984307,0.020162719556623326,49,-0.032474337447019636,-0.0338593061496659,-0.03246104887712824,-0.03443151929583563,-0.034777403318507406,-0.033600723017631354,0.0009704911975628044
1.1553800582885743,0.2400249281201805,0.15387625694274903,0.029629503293805006,,0.5,1,10,300,"{'rf__max_depth': None, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-0.12010267865045827,-0.09274828458711976,-0.11909898810213881,-0.11918663515711406,-0.06867929127724519,-0.1039631755548152,0.020455103876710408,50,-0.03246732126948427,-0.0338861035629345,-0.03245011317371107,-0.03428918197731964,-0.03476413747495032,-0.03357137149167996,0.0009500679943627338
1.9787390232086182,0.6781460349395957,0.2536746025085449,0.09745043373659673,20,0.5,1,10,300,"{'rf__max_depth': 20, 'rf__max_features': 0.5, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-0.12010267865045808,-0.0927482845871193,-0.11909898810213997,-0.11918663515711451,-0.06867929127724547,-0.10396317555481546,0.02045510387671057,51,-0.032467321269484484,-0.033886103562933784,-0.032450113173711104,-0.0342891819773195,-0.03476413747494992,-0.033571371491679755,0.0009500679943625061
